COD_DISTRIBUIDORA,COD_PRODUCTO,DESC_PRODUCTO,COD_EAN,NOM_PROVEEDOR,FACTOR_UNI_MIN,FACTOR_UNI_MAX
1000009363,2814,ESCOBILLA DE ZAPATO SAPOLIO,N/A,ALICORP S.A.A.,1,1
1000029956,2826,INSECTICIDA MATA TODO SAPOLIO 360 ML CJX12,N/A,ALICORP S.A.A.,12,12
1000018671,2827,CEPILLO DENTO GALAXY NIÑOS CJX6DSPX14 UND,N/A,ALICORP S.A.A.,6,6
1000008549,2830,LAVAVAJILLA T.FRUTI 800GR CJX6 UND,N/A,ALICORP S.A.A.,6,6
1000028586,2831,LAVAVAJILLA SAPOLIO NARANJA 800GR CJX6UND,N/A,ALICORP S.A.A.,6,6
1000028584,2832,LIMPIATODO ROSAS SAPOLIO 5L CJX4UND,N/A,ALICORP S.A.A.,4,4
1000018861,2834,LAVAVAJILLA SAP.MANZANA 800GR CJX6UND,N/A,ALICORP S.A.A.,6,6
1000007672,2835,C.D DENTO TOTAL 75ML CJX4PACKX6UND,N/A,ALICORP S.A.A.,4,4
1000001852,2843,BONIF AVAL LIMPIEZA HIDRAT.120GR(X6 HERBAL 180),N/A,ALICORP S.A.A.,1,1
1000024731,2874,LIMPIATODO LIMON SAPOLIO 1800LT CJX6UND,N/A,ALICORP S.A.A.,6,6
1000007880,2886,JAB LIQ ANTIBACT.FRESCO E.AVAL 1LT CJX6UND,N/A,ALICORP S.A.A.,6,6
1000018366,2895,JAB LIQ.ANTIBACT RITUAL REF.400ML CJX12UND,N/A,ALICORP S.A.A.,12,12
1000012371,2896,JAB LIQ.ANTIBACT RITUAL RELAJANT.400ML CJX12UND,N/A,ALICORP S.A.A.,12,12
1000034819,2897,AMBIENTADOR SAP.SPRAY COCO 360ML CJX12UND,N/A,ALICORP S.A.A.,12,12
1000008184,2947,C.D.DENTO HERBAL 90GR CJA X8PACKX13UND,N/A,ALICORP S.A.A.,8,8
1000018866,2971,JAB.LIQ LAVANDA AVAL 5LT CJX4UND,N/A,ALICORP S.A.A.,4,4
30007082,2975,BETUN MARRON SAP.88ML CJX12DSPX12UND,N/A,ALICORP S.A.A.,12,12
1000018671,2979,LIMPIATODO LAVANDA SAP.900ML CJX6PACK,N/A,ALICORP S.A.A.,6,6
30002317,3049,BETUN LIQ SAP 70ML CJX24UND,N/A,ALICORP S.A.A.,24,24
1000008721,3050,GEL DENTITO CHICHA MORADA 85GR CJX144UND,N/A,ALICORP S.A.A.,144,144
1000020428,3051,LIMPIATODO SAPOLIO MELON 648ML CJX15UND,N/A,ALICORP S.A.A.,15,15
1000008549,3052,DETERGENTE SAPOLIO LIMON 750GR PQTX15UND,N/A,ALICORP S.A.A.,15,15
1000019381,3053,DETERGENTE FLORAL SAP. 140GR PQTX 60UND,N/A,ALICORP S.A.A.,60,60
1000008184,3054,DETERGENTE BEBE SAP.140GR PQTX 60UND,N/A,ALICORP S.A.A.,60,60
1000028136,3056,LIMPIATODO AB MELON SAPOLIO 900ML CJX12UND,N/A,ALICORP S.A.A.,12,12
1000010077,3057,DESCUENTO PROMOCIONAL (SAPOLIO),N/A,ALICORP S.A.A.,1,1
1000012329,3178,BONIF LIMPIATODO MARINO SAPOLIO 900ML,N/A,ALICORP S.A.A.,1,1
1000028458,3231,BONIF AVAL LIMPIEZA HIDRAT.120GR(X6 DENT.ACC/MENTA),N/A,ALICORP S.A.A.,1,1
1000001852,3232,BONIF AVAL LIMPIEZA HIDRAT.120GR (X6 T.ACC 150GR),N/A,ALICORP S.A.A.,1,1
1000004314,3292,BONIF AVAL LIMPIEZA H. 120 GR(X1 CJ INSECT.),N/A,ALICORP S.A.A.,1,1
30003885,3295,BONIF C.D DENTO BLANCURA NAT.75ML,N/A,ALICORP S.A.A.,1,1
30003902,3298,BONIF C.D DENTO HERBAL 90GR (12+1),N/A,ALICORP S.A.A.,1,1
1000028587,3299,BONIF AVAL LIMPIEZA HIDRAT.120GR((X6 MENT 150GR),N/A,ALICORP S.A.A.,1,1
1000019379,3300,LEJIA ORIGINAL SAPOLIO 790 ML CJX15UND,N/A,ALICORP S.A.A.,15,15
1000028587,3301,DEO XTREME ROMANCE AVAL 150ML CJX12UND,N/A,ALICORP S.A.A.,12,12
1000012341,3302,DEO. COL.XTREME SPORT AVAL 150ML CJX12UND,N/A,ALICORP S.A.A.,12,12
1000035866,3305,DEO XTREME SENSUAL AVAL 150ML CJX12UND,N/A,ALICORP S.A.A.,12,12
1000028859,3316,SHAMPOO 2EN1 GEOMEN 350ML CJX12 UND,N/A,ALICORP S.A.A.,12,12
1000016707,3317,SHAMPOO CABELLO GRASO GEOMEN 350ML CJX12 UND,N/A,ALICORP S.A.A.,12,12
1000028586,3318,SHAMPOO CABELLO SECO GEOMEN 350ML CJX12 UND,N/A,ALICORP S.A.A.,12,12
1000028858,3326,BONIF DEO XTREME MISTERIO AVAL 160ML(15+1),N/A,ALICORP S.A.A.,1,1
1000018866,3327,JAB ANTIBACTERIAL VAINILLA AVAL 175ML,N/A,ALICORP S.A.A.,12,12
1000018671,3328,JAB.TOCADOR AVAL AVENA NUTRITIVA 175GR,N/A,ALICORP S.A.A.,90,90
1000010245,3329,BONIF JAB LIQ.ANTIBACT PASION CIT.AVAL 400ML,N/A,ALICORP S.A.A.,12,12
1000028129,3340,BONIF AVAL LIMPIEZA HIDRAT.120GR((X6 HERBAL 90GR),N/A,ALICORP S.A.A.,1,1
30003902,3352,JABON BOLIVAR ANTIBACTERIAL 190GR,N/A,ALICORP S.A.A.,48,48
1000035866,3355,DETERGENTE SAPOLIO BEBE 750GR PQTX15UND,N/A,ALICORP S.A.A.,15,15
1000008558,3356,BONIF SUAVIZANTE DELICIAS LAVANDA AMOR 450ML CJX24(INTERNA),N/A,ALICORP S.A.A.,24,24
1000028587,3364,BONIF LEJIA SAPOLIO ORIGINAL 5LT (ALICORP),N/A,ALICORP S.A.A.,1,1
1000029956,3366,QUITAMANCHA ROPA COLOR SAP.1800 ML CJX6UND,N/A,ALICORP S.A.A.,6,6
1000012341,3367,LEJIA SAPOLIO 400 ML CJX 15UND,N/A,ALICORP S.A.A.,15,15
1000011384,3372,DETERGENTE SAPOLIO FLORAL 750GR PQTX15UND,N/A,ALICORP S.A.A.,15,15
1000007598,3373,LAVAVAJILLA LIQUID.LIMON SAP 1250 ML+ ESPONJ CJX6UND,N/A,ALICORP S.A.A.,6,6
1000012354,3388,LIBRE ENJUAGUE CARIÑO BEBE AMOR 450ML CJX24UND,N/A,ALICORP S.A.A.,24,24
1000008558,3389,LIBRE ENJUAGUE BOUQUET FLORES AMOR 450ML CJX24UND,N/A,ALICORP S.A.A.,24,24
1000012077,3412,JAB.LIQUIDO LAVANDA AVAL 1LT CJX6UND,N/A,ALICORP S.A.A.,6,6
1000018636,3413,JAB.LIQUIDO ORQUIDEAS AVAL 1LT CJX6UND,N/A,ALICORP S.A.A.,6,6
1000028575,3427,LEJIA ORIG.PATITO 650 ML CJX12 UND,N/A,ALICORP S.A.A.,12,12
1000009039,3428,LEJIA ORIG.PATITO 370 ML CJX 15 UND,N/A,ALICORP S.A.A.,15,15
1000035585,3429,LEJIA ORIGINAL SAPOLIO 1.16 LT CJX12UND,N/A,ALICORP S.A.A.,12,12
1000018687,3430,C.D DENTO HERBAL180ML + CEPILLO CJX48UND,N/A,ALICORP S.A.A.,48,48
1000009118,3442,JABON LIQUIDO COCINA-LIMON AVAL 400ML CJX12UN,N/A,ALICORP S.A.A.,12,12
1000008167,3519,SACA GRA. LUSTR CREM LIMP SAP 500ML CJX12,N/A,ALICORP S.A.A.,12,12
1000020428,3532,DETERGENTE PATITO LIMON 4 KG PAQX4UND,N/A,ALICORP S.A.A.,4,4
1000007670,3533,DETERGENTE PATITO FLORAL 4 KG PAQX4UND,N/A,ALICORP S.A.A.,4,4
1000012287,3534,DETERGENTE PATITO LIMON 5.5KG PAQX2UND,N/A,ALICORP S.A.A.,2,2
1000029670,3535,DETERGENTE PATITO FLORAL 5.5KG PAQX2UND,N/A,ALICORP S.A.A.,2,2
1000032002,3565,LAVAVAJILLA PATITO LIMON 1000 GR CJX6UND,N/A,ALICORP S.A.A.,6,6
1000028585,3568,ENJ.BUCAL DENTITO TUTI FRUTI (CHICLE)250ML CJX12UND,N/A,ALICORP S.A.A.,12,12
1000016655,3580,DETERGENTE SAPOLIO MAXIMO PODER 13.5KG,N/A,ALICORP S.A.A.,1,1
1000019371,3581,C.D DENTO MENTA 80 GR CJX144UND,N/A,ALICORP S.A.A.,144,144
1000016655,3646,JAB LIQ.ANTIBACT.FRUT ROJOS AVAL 800ML CJX12UND,N/A,ALICORP S.A.A.,12,12
1000008558,3769,C.D DENTO TRIPLE ACCION 80GR CJX72UND,N/A,ALICORP S.A.A.,72,72
1000031176,3770,C.D DENTO HERBAL 90GR CJX72UND,N/A,ALICORP S.A.A.,72,72
1000008877,3772,INSECTICIDA MATA MOSCA Y ZANCUDO SAP. 360ML CJX12UND,N/A,ALICORP S.A.A.,12,12
1000007527,3819,BONIF DETERG.PATITO FLORAL 140GR (250 BOL),N/A,ALICORP S.A.A.,1,1
1000028129,3824,DETERGENTE TROME CITRICO 130GRX60BL,N/A,ALICORP S.A.A.,60,60
1000018534,3825,DETERGENTE TROME FLORAL130GRX60BL,N/A,ALICORP S.A.A.,60,60
1000028574,3916,LAVAVAJILLA SAP LIMON 330GR CJ X12UND,N/A,ALICORP S.A.A.,12,12
1000012287,3917,LAVAVAJILLA SAP LIMON 200GR CJ X24UND,N/A,ALICORP S.A.A.,24,24
1000016707,3962,DETERGENTE PROFESIONAL SAPOLIO 9KG,N/A,ALICORP S.A.A.,1,1
1000024730,3963,LEJIA 4.63% ORIGINAL SAP. JC 18LT 1UND,N/A,ALICORP S.A.A.,1,1
1000028662,3964,SACAGRASA LIMON SAPOLIO PROF 5L X4UND,N/A,ALICORP S.A.A.,4,4
1000024732,3965,DESINFECTANTE LIMON SAPOLIO 3785ML X4UND,N/A,ALICORP S.A.A.,4,4
1000018310,3966,DESINFECTANTE LAVANDA SAPOLIO 3785ML X4UND,N/A,ALICORP S.A.A.,4,4
1000004065,3967,DESINFECT.PINO NATURAL SAP.PROFESIONAL 5LT CJX4UND,N/A,ALICORP S.A.A.,4,4
1000004006,3968,LAVAVAJILLA LIQ PROFESIONAL MANZANA 5L X4UND,N/A,ALICORP S.A.A.,4,4
1000009549,3969,LAVA.LIQ PROFESIONAL SAP LIMON 5L X4UND,N/A,ALICORP S.A.A.,4,4
1000012077,3970,LIMPIATODO SAP PROF FLORAL 5L CJX4UND,N/A,ALICORP S.A.A.,4,4
1000009263,3971,LIMPIATODO SAP PROF LAVANDA 5L CJX4UND,N/A,ALICORP S.A.A.,4,4
1000020428,3972,LIMPIATODO SAP PROF LAVANDA 3.8LT CJX4UND,N/A,ALICORP S.A.A.,4,4
1000018974,3973,DESINFECTANTE SAP PROF LIMON 5LT X4UND,N/A,ALICORP S.A.A.,4,4
1000018866,3974,LIMPIAVIDRIOS SAP.PROFESIONAL 5LT CJX4 UND,N/A,ALICORP S.A.A.,4,4
1000028586,3975,LIMPIAVIDRIOS SAP.PROFESIONAL 18 LT X1UND,N/A,ALICORP S.A.A.,1,1
1000028587,3979,JABON BOLIVAR BEBE CLASIC 190GR,N/A,ALICORP S.A.A.,48,48
1000028587,4041,C.D DENTO MENTA 80GR CJX72UND,N/A,ALICORP S.A.A.,72,72
1000035866,4048,LAV.LIQUIDO LIMON SAP 300ML+ESP CJX12UND,N/A,ALICORP S.A.A.,12,12
1000019365,4058,LIMPIATODO SAP PROF LIMON 5L CJX4UND,N/A,ALICORP S.A.A.,4,4
1000018850,4059,LIMPIAVIDRIOS SAP.PROFESIONAL 1.8 LT X6UND,N/A,ALICORP S.A.A.,6,6
1000008167,4101,LIMPIATODO COCO SAPOLIO 900ML CJX12UND,N/A,ALICORP S.A.A.,12,12
1000008184,4104,JAB.LIQUID.ANTIBACT.FERIA D FLORES 800ML AVAL CJX12UND,N/A,ALICORP S.A.A.,12,12
30003902,4112,LIMPIATODO SAP PROF LAVANDA 4.9LT CJX4UND,N/A,ALICORP S.A.A.,4,4
1000028572,4157,DETERGENTE TROME ENCANTO FLORAL130GRX60BL,N/A,ALICORP S.A.A.,60,60
1000009232,4158,DETERGENTE TROME FRESCO LIMON 130GRX60BL,N/A,ALICORP S.A.A.,60,60
1000019365,4159,DETERGENTE TROME TERNURA BEBE 130GRX60BL,N/A,ALICORP S.A.A.,60,60
1000009232,4168,C.D DENTO HERBAL180ML CJX48UND,N/A,ALICORP S.A.A.,48,48
1000018866,4183,JABON TROME FLORAL 190G CJX40UND,N/A,ALICORP S.A.A.,40,40
1000021615,4184,JABON TROME LIMON 190G CJX40UND,N/A,ALICORP S.A.A.,40,40
1000035585,4213,JAB LIQ.ANTIBACT.F.FLORES AVAL 800ML CJX12UND,N/A,ALICORP S.A.A.,12,12
1000028588,4290,BONI LIMPIATODO LAVANDA SAP 1800LT (S/130),N/A,ALICORP S.A.A.,1,1
1000009039,4351,"BONIF LIMPIATODO BEBE SAP. 3785ML(X750,2500)",N/A,ALICORP S.A.A.,1,1
1000009263,4394,BONIF LIMPIAVIDRIOS SAP. 1.8 LT(X1CJA INSECTICIDA),N/A,ALICORP S.A.A.,1,1
30002600,4397,LAVAVAJILLA SAP.LIMON 1000GR CJX6UND,N/A,ALICORP S.A.A.,6,6
1000018847,4408,BONIF LEJIA 4.63% ORIGINAL SAP. JC 18LT 1UND,N/A,ALICORP S.A.A.,1,1
1000008549,4410,BONIFI DETERGENTE LIMON SAP. 140GR (XULTRASEC PPK),N/A,ALICORP S.A.A.,1,1
1000007672,4437,C.D DENTO ANTICARIES 80 GR CJX12PACKX6UND,N/A,ALICORP S.A.A.,72,72
1000016655,4438,C.D DENTO ANTICARIES 150ML+CEP 8PACKX6UND,N/A,ALICORP S.A.A.,48,48
1000004065,100,CREMA DENTAL DENTO TRIPLE ACCION 75ML,7751850000000,ALICORP SAA,12,12
1000035585,101,DEOCOLONIA AVAL COOL H 160ML,7750240000000,ALICORP SAA,12,12
1000012343,1013,CREMA DENTAL DENTO 75GR PACK X 6,7751850000000,ALICORP SAA,1,1
1000012354,1014,CREMA DENTAL DENTO3 BLANCURA NATURAL 75GR,0,ALICORP SAA,6,6
1000018974,1015,SAPOLIO LIMPIATAPIZ AUTO GAT. 650 ML,7751850000000,ALICORP SAA,12,12
1000008167,102,DEOCOLONIA AVAL ELEGANT H 160ML,7750240000000,ALICORP SAA,12,12
1000019365,103,DEOCOLONIA AVAL ROMANCE M 160ML,7750240000000,ALICORP SAA,12,12
30002317,104,DEOCOLONIA AVAL SEXY M 160ML,7750240000000,ALICORP SAA,12,12
1000007598,105,DEOCOLONIA AVAL SPORT H 160ML,7750240000000,ALICORP SAA,12,12
1000009913,106,DETERGENTE SAPOLIO LIMON 750GR,7750240000000,ALICORP SAA,15,15
30007082,108,DESMANCHADOR SAPOLIO 930ML,7750240000000,ALICORP SAA,12,12
1000018636,109,LIMPIATODO SAPOLIO LAVANDA 3785 ML,7751850000000,ALICORP SAA,4,4
1000028589,1091,JAB AVAL ANTIB RIT REFRESC 400ML,7750240000000,ALICORP SAA,12,12
30002317,1092,JAB AVAL ANTIB RIT RELAJ 400ML,7750240000000,ALICORP SAA,12,12
1000028572,110,SACAGRASA SAPOLIO LIMON DP 500ML,7751850000000,ALICORP SAA,24,24
1000009584,1165,AMBIENTADOR SAPOLIO COCO 360ML,7750240000000,ALICORP SAA,12,12
1000028586,1166,DETERGENTE PATITO LIMON 4KG,7750240000000,ALICORP SAA,4,4
1000021982,1167,DESINFECTANTE PINO 300ML,7750240000000,ALICORP SAA,15,15
1000028760,1168,DESINFECTANTE ACC TOTAL 24H 600ML,7750240000000,ALICORP SAA,12,12
1000008859,1169,DESINFECTANTE PINO 600ML,7750240000000,ALICORP SAA,15,15
1000029670,1170,CREMA DENTAL DENTO BLANCURA NATURAL 75GR,7750240000000,ALICORP SAA,144,144
1000018847,119,DETERGENTE SAPOLIO LIMON 450GR,7751850000000,ALICORP SAA,20,20
1000028794,120,JAB LIQUIDO AVAL NORM P. ROSA 400ML,7751850000000,ALICORP SAA,12,12
1000028589,121,LAVAVAJILLA SAPOLIO MANZANA 180GR MELLX2,7750240000000,ALICORP SAA,12,12
1000002120,125,DEOCOLONIA AVAL CITRON 160ML,7751850000000,ALICORP SAA,12,12
30003984,1257,DETERGENTE SAPOLIO BEBE 750GR,7750240000000,ALICORP SAA,15,15
1000032002,1258,LIBRE ENJUAGUE FLORES AMOR 80ML X24,7751850000000,ALICORP SAA,3,3
30002317,126,DEOCOLONIA AVAL FANTASIA M 160ML,7750240000000,ALICORP SAA,12,12
1000012343,1262,LEJIA SAPOLIO 790 GR,7750240000000,ALICORP SAA,15,15
1000018687,127,DESATORADOR SAPOLIO BA?O 980ML,7751850000000,ALICORP SAA,12,12
30003885,128,DESATORADOR SAPOLIO COCINA 980ML,7751850000000,ALICORP SAA,12,12
1000034830,1285,AMBIENTADOR SAPOLIO MELON 360ML,7750240000000,ALICORP SAA,12,12
1000010295,1286,AMBIENTADOR SAPOLIO MANZANA EN FLOR 360ML,7751850000000,ALICORP SAA,12,12
1000018310,1287,LIMPIATODO SAPOLIO FLORAL 648ML,7751850000000,ALICORP SAA,15,15
1000018617,1288,LIMPIATODO SAPOLIO BEBE 648ML,7751850000000,ALICORP SAA,15,15
1000009263,129,JAB LIQUIDO AVAL ANTIBAC. EUCAL. 400ML,7751850000000,ALICORP SAA,12,12
1000012341,130,JAB LIQUIDO AVAL ANTIBACT.CITRICA 400ML,7751850000000,ALICORP SAA,12,12
1000018310,1302,LEJIA SAPOLIO 400GR,7750240000000,ALICORP SAA,15,15
1000001852,1303,LIMPIATODO SAPOLIO AB COCO 900ML,7750240000000,ALICORP SAA,12,12
1000034819,1304,LIMPIATODO SAPOLIO AB MELON 900ML,7750240000000,ALICORP SAA,12,12
1000032177,131,JAB LIQUIDO AVAL NORM LAVANDA 400ML,7751850000000,ALICORP SAA,12,12
1000024732,132,LAVAVAJILLA SAPOLIO TUTTI 360GR MELLX2,7750240000000,ALICORP SAA,6,6
1000008802,133,LIMPIATODO SAPOLIO BEBE 3785 ML,7751850000000,ALICORP SAA,4,4
1000012343,134,LIMPIATODO SAPOLIO FLORAL 3785 ML,7751850000000,ALICORP SAA,4,4
1000021982,135,LIMPIATODO SAPOLIO LAVANDA 4.9 LT,7751850000000,ALICORP SAA,4,4
1000008877,1396,PERFUMATIC RPTO LAVANDA SAP 240ML,7751850000000,ALICORP SAA,12,12
1000018378,143,PREMIO SPRAY LUSTRA MUEB. LAV. 360ML,7751850000000,ALICORP SAA,12,12
1000021615,144,DESMANCHADOR SAPOLIO 265ML,7750240000000,ALICORP SAA,24,24
1000020099,145,SAPOL PULSO REPUESTO LAVANDA 12ML,7751850000000,ALICORP SAA,12,12
1000024730,146,SACASARRO SAPOLIO 500ML,7751850000000,ALICORP SAA,12,12
1000016655,1566,DETERGENTE SAPOLIO FLORAL 750GR,7750240000000,ALICORP SAA,15,15
1000028662,1568,LAVAVAJILLA SAPOLIO MANZANA180GR INDIVIDUAL,7750240000000,ALICORP SAA,24,24
1000008877,1570,DETERGENTE PATITO LIMON 5.5KG,7750240000000,ALICORP SAA,2,2
1000034830,1571,DETERGENTE PATITO FLORAL 5.5KG,7750240000000,ALICORP SAA,2,2
1000028662,1573,LEJIA PATITO 370 GR,7750240000000,ALICORP SAA,15,15
1000032002,1606,SAPOLIO WC LIMP INODORO DP LIMON 450ML,7751850000000,ALICORP SAA,24,24
1000012343,1609,SAPOLIO ANTIHONGO GAT 1000 ML.,7751850000000,ALICORP SAA,12,12
1000018687,1610,JAB LIQUIDO AVAL ANT FRUTOS ROJOS DOYPACK 800ML,7751850000000,ALICORP SAA,12,12
1000028572,1618,JABON PATITO FLORAL 190GR,7750240000000,ALICORP SAA,40,40
1000007926,1625,DETERGENTE SAPOLIO 13.5KG,7750240000000,ALICORP SAA,1,1
1000034830,1629,CREMA DENTO T. ACCION 80GR PACK X 6,7750240000000,ALICORP SAA,24,24
30001508,164,JAB LIQUIDO AVAL ANTIBACT. VAINILLA 400ML,7751850000000,ALICORP SAA,12,12
1000021615,165,JAB LIQUIDO AVAL ANTIB. FRUTOS ROJ.400ML,7751850000000,ALICORP SAA,12,12
30007082,166,CEPILLO DENTO PREMIUN DURO 12+2,7751850000000,ALICORP SAA,1,1
1000024731,167,DEOCOLONIA AVAL MISTERIO H 160ML,7750240000000,ALICORP SAA,12,12
1000019463,168,DETERGENTE SAPOLIO BEBE 2000 GR,7751850000000,ALICORP SAA,6,6
1000018366,169,DETERGENTE SAPOLIO LIMON 2000 GR,7751850000000,ALICORP SAA,6,6
1000034830,170,LIMPIATODO SAPOLIO LIMON 3785 ML,7751850000000,ALICORP SAA,4,4
1000019365,174,INSECTICIDA MATATODO 360ML,7751850000000,ALICORP SAA,12,12
1000018861,175,PREMIO SPRAY LUSTRA MUEB. LIMON 360ML,7751850000000,ALICORP SAA,12,12
1000028575,176,LIMPIATODO SAPOLIO FLORAL 1800 ML,7751850000000,ALICORP SAA,6,6
1000018850,177,LIMPIATODO SAPOLIO BEBE 1800 ML,7751850000000,ALICORP SAA,6,6
1000002120,178,LIMPIATODO SAPOLIO LAVANDA 1800 ML,7751850000000,ALICORP SAA,6,6
1000018847,1786,DETERG. BOLIVAR ACTIVE CARE 140GR,7750240000000,ALICORP SAA,60,60
1000028794,1787,DETERG. OPAL ULTRA 450GR,7750240000000,ALICORP SAA,24,24
1000008721,1788,DETERG. OPAL ULTRA FLORAL 750GR,7750240000000,ALICORP SAA,15,15
1000028589,1789,DETERG. OPAL ANTIBACT PLUS 750GR,7750240000000,ALICORP SAA,15,15
1000028588,1790,DETERG. OPAL ANTIBACT PLUS 450GR,7750240000000,ALICORP SAA,24,24
1000018974,1791,DETERG. BOLIVAR ACTIVE CARE 330GR,7750240000000,ALICORP SAA,30,30
1000012329,1792,DETERG. BOLIVAR ACTIVE CARE 450GR,7750240000000,ALICORP SAA,24,24
1000028587,1793,DETERG. BOLIVAR ACTIVE CARE 750GR,7750240000000,ALICORP SAA,15,15
1000024166,1794,DETERG. BOLIVAR AROMA SUAVIDAD 750GR,7750240000000,ALICORP SAA,15,15
1000019448,1795,DETERG. BOLIVAR AROMA SUAVIDAD 450GR,7750240000000,ALICORP SAA,24,24
1000008893,1796,DETERG. OPAL MANCHAS IMPOSIBLES 750GR,7750240000000,ALICORP SAA,15,15
30002600,1797,DETERG. MARSELLA LAV PETALOS RELAJ 140 GR,7750240000000,ALICORP SAA,60,60
1000028579,1798,DETERG. MARSELLA LAV PETALOS RELAJ 330 GR,7750240000000,ALICORP SAA,30,30
1000009913,1799,DETERG. MARSELLA LAV PETALOS RELAJ 450GR,7750240000000,ALICORP SAA,24,24
1000010245,1800,DETERG. OPAL ULTRA 330GR,7750240000000,ALICORP SAA,30,30
1000028858,1801,DETERG. OPAL MANCHAS IMPOSIBLES 450GR,7750240000000,ALICORP SAA,24,24
1000020428,1802,DETERG. MARSELLA LAV PETALOS RELAJ 750GR,7750240000000,ALICORP SAA,15,15
1000028589,1803,DETERG. OPAL ULTRA FLORAL 140GR,7750240000000,ALICORP SAA,60,60
1000028585,1804,DETERGENTE SAPOLIO FLORAL 4KG,7751850000000,ALICORP SAA,4,4
1000024732,1805,JABON BOLIVAR FLORAL 190GR,7750240000000,ALICORP SAA,48,48
30003902,1806,DETERG. MARSELLA PROFESIONAL 13.5KG,7750240000000,ALICORP SAA,1,1
1000016707,1807,JABON BOLIVAR BABY & KIDS CLAS 190GR,7750240000000,ALICORP SAA,48,48
1000035585,1808,JABON MARSELLA FLORAL 190GR,7750240000000,ALICORP SAA,40,40
1000008184,1809,TROME DETERGENTE FLORAL 130GR,7750240000000,ALICORP SAA,60,60
1000024731,181,CREMA DENTAL DENTO 150GR + CEPIL,7751850000000,ALICORP SAA,48,48
1000008549,1816,DESINF SAPOLIO PINO 3785ML,7751850000000,ALICORP SAA,4,4
1000011855,186,DENTITO GEL CHICHA 85GR,7751850000000,ALICORP SAA,12,12
1000007926,188,DESINF SAPOLIO AMB SPRAY LAVANDA 360ML,7751850000000,ALICORP SAA,12,12
1000018671,1881,DETERGENTE PATITO FLORAL 4KG,7750240000000,ALICORP SAA,4,4
1000028760,190,DESINF SAPOLIO PINO 900ML,7751850000000,ALICORP SAA,12,12
1000010013,191,DEOCOLONIA AVAL SENSUAL M 160ML,7750240000000,ALICORP SAA,12,12
1000028572,194,LIMPIATODO SAPOLIO BEBE 4.9 LT,7751850000000,ALICORP SAA,4,4
1000028578,1948,PERFUMATIC DISP COMPUTARIZADO SAPOL+RPTO,7751850000000,ALICORP SAA,4,4
1000009118,200,LIMPIATODO SAPOLIO ORQUIDEA 1800 ML,7751850000000,ALICORP SAA,6,6
1000028585,2003,LIMPIATODO SAPOLIO FLORAL 250ML,7751850000000,ALICORP SAA,24,24
1000019379,2004,LAVAVAJILLA SAPOLIO LIMON 200GR,7750240000000,ALICORP SAA,24,24
1000029697,2005,LAVAVAJILLA SAPOLIO LIMON 330GR,7750240000000,ALICORP SAA,12,12
1000009263,2006,DET LIQUIDO SAPOLIO LIMON 1LT,7751850000000,ALICORP SAA,12,12
1000028859,2007,LAVAV LIQUIDA DOYPACK LIMON 450ML,7751850000000,ALICORP SAA,24,24
30002575,2008,DETERG. MARSELLA LAV PETALOS RELAJ 2KG,7750240000000,ALICORP SAA,7,7
1000007747,2009,DETERG. MARSELLA LAV PETALOS RELAJ 4KG,7750240000000,ALICORP SAA,4,4
1000011855,201,LIMPIATODO SAPOLIO LIMON 1800 ML,7751850000000,ALICORP SAA,6,6
1000007926,2010,DETERG. BOLIVAR ACTIVE CARE 2KG,7750240000000,ALICORP SAA,6,6
1000028458,2011,DETERG. BOLIVAR ACTIVE CARE 4KG,7750240000000,ALICORP SAA,4,4
1000029670,2058,PA?O SAPOLIO ABSORV AMAR X 20,7751850000000,ALICORP SAA,1,1
30001508,2069,LEJIA PATITO 650 GR,7750240000000,ALICORP SAA,12,12
1000024166,2070,PREMIO LUSTRA MUEB. LAVANDA 280ML,7751850000000,ALICORP SAA,12,12
1000002120,2097,SAPOL PULSO REPUESTO LAVANDA X2 12ML,7751850000000,ALICORP SAA,12,12
1000020428,2098,SAPOL PULSO REPUESTO FLORES X2 12ML,7751850000000,ALICORP SAA,12,12
30003885,2099,CREMA DENTO TRIPLE ACCION 80GR PACKX6,7750240000000,ALICORP SAA,12,12
1000028578,2100,CREMA DENTO MENTA 80GR PACKX6,7750240000000,ALICORP SAA,12,12
1000008859,2109,ELECT ZANCUDOS EMAN+PASTILLA SAPOLIO,7751850000000,ALICORP SAA,6,6
1000018974,2110,ELECT ZANCUDO EMAN+PAST+LIQ 40ML SAPOLIO,7751850000000,ALICORP SAA,6,6
1000028760,2113,03 UNID LEJIA SAPOL.790GR+03 UNID LIMPI SAP 900ML LAV,0,ALICORP SAA,1,1
1000009913,2116,LAVAVAJILLA LIQUIDA LIMON 5LT,7750240000000,ALICORP SAA,4,4
1000029697,2131,06 UNID LEJIA SAP 790GR+03 UNID LIMPIAT LAV 900ML,0,ALICORP SAA,1,1
1000010013,2137,ELECT ZANCUDOS LIQ RPTO 40ML SAPOLIO,7751850000000,ALICORP SAA,12,12
1000019463,215,INSECTICIDA MATA ACAROS 360GR,7751850000000,ALICORP SAA,12,12
1000008829,221,PREMIO L.CREMA LIMPIADORA SPR 360ML,7751850000000,ALICORP SAA,12,12
1000029956,222,INSECTICIDA MATA ARA?A 360 ML,7751850000000,ALICORP SAA,12,12
