COD_PROD,DESC_PROD,EAN_13,CATEGORIA_PROD,FAMILIA_PROD,MARCA_PROD,SEGMENTO_PROD,UND_X_CAJA,PESO_X_UND,PRESENTACION_PROD,ESTADO_PROD
8306010,QUITAM. ROPA COLOR SAPOLIO 1893ML 6UND,7751851008136,Quitamanchas,Sapolio Ropa Color,Sapolio,Core,6,1.931,1.893L,O
8306011,QUITA.SAPOL.ROPA COLOR 300ML 24UND,7751851025928,Quitamanchas,Sapolio Ropa Color,Sapolio,Core,24,0.306,300mL,O
8306012,QUITAM.SAP.ROPA BLANCA 450GR.12UND,7751851026697,Quitamanchas,Sapolio Ropa Blanca,Sapolio,Core,12,0.45,450g,O
8306013,QUITAM.SAP.ROPA BLANCA 900GR.6UND,7751851026703,Quitamanchas,Sapolio Ropa Blanca,Sapolio,Core,6,0.9,900g,O
8306014,ROPA COLOR SAPOLIO 600ML 12UND,7751851025935,Quitamanchas,Sapolio Ropa Color,Sapolio,Core,12,0.612,550mL,O
8306015,ROPA COLOR 1893ML+LEJIA 670G SAP.6UND,0.0,Quitamanchas,Sapolio Ropa Color,Sapolio,Core,6,2.605,1.893L,O
8306016,QUITAM.ROPA COLOR SAP.250+20%300ML 24UND,7751851025928,Quitamanchas,Sapolio Ropa Color,Sapolio,Core,24,0.306,265mL,O
8306017,SAPOLIO ROPA COLOR QUITAMA DP450ML/24,7751851026215,Quitamanchas,Sapolio Ropa Color,Sapolio,Core,24,0.459,450mL,O
8306018,SAPOLIO ROPA COLOR SACHET 80ML X72,7751851026192,Quitamanchas,Sapolio Ropa Color,Sapolio,Core,72,0.082,80mL,O
8306020,SAPOLIO ROPA COLOR 1960ML+LEJIA 670GX6,7751851008136,Quitamanchas,Sapolio Ropa Color,Sapolio,Core,6,2.605,1.96L,O
8306029,SAPOLIO ROPA COLOR 500+20% 600ML X12,0.0,Quitamanchas,Sapolio Ropa Color,Sapolio,Core,1,0.612,600mL,O
8306030,QUITAM. KLINTEX 3785ML 4UND,7750243070720,Quitamanchas,Klintex Clasico,Klintex,AASS Limpieza,4,3.861,3.785L,0.0
8306031,ROPA COLOR SAPOLIO 265ML 24UND,7750243068192,Quitamanchas,Sapolio Ropa Color,Sapolio,Core,24,0.27,265mL,O
8306032,ROPA COLOR SAPOLIO 550ML 12UND,7750243068208,Quitamanchas,Sapolio Ropa Color,Sapolio,Core,12,0.561,550mL,O
8306033,ROPA BLANCA SAPOLIO 550ML 12UND,7750243068215,Quitamanchas,Sapolio Ropa Blanca,Sapolio,Core,12,0.561,550mL,0.0
8306034,QUITAM. ROPA COLOR SAPOLIO 1800ML 6UND,7750243069113,Quitamanchas,Sapolio Ropa Color,Sapolio,Core,6,1.836,1.8L,O
8306035,ROPA BLANCA SAPOLIO 1800ML 6UND,7750243069120,Quitamanchas,Sapolio Ropa Blanca,Sapolio,Core,6,1.836,1.8L,0.0
8306037,ROPA COLOR SAPOLIO 930ML 12UND,7750243069991,Quitamanchas,Sapolio Ropa Color,Sapolio,Core,12,0.949,930mL,O
8307000,CALOREX FORTE CREMA TUBO 20GR 12UND 6DSP,0.0,Farmacos,Calorex Antireumatic,Calorex,Core,6,0.24,20g,O
8307001,CALOREX FORTE CREMA 40GR 6UND 6DSP,0.0,Farmacos,Calorex Antireumatic,Calorex,Core,6,0.24,40g,O
8307002,DOLOPRALAN GEL ANTIFLAMA 20GR 12UND 6DSP,0.0,Farmacos,Dolopralan Antireuma,Dolopralan,Core,6,0.24,20g,O
8307003,DOLOPRALAN GEL ANTIFLAMAT 40GR 6UND 6DSP,0.0,Farmacos,Dolopralan Antireuma,Dolopralan,Core,6,0.24,40g,O
8307004,SULFACREM UNGUENTO 5GR 24UND 12DSP,0.0,Farmacos,Sulfacrem Antimicrob,Sulfacrem,Core,12,0.12,5g,O
8307005,SULFACREM UNGUENTO 20GR 6UND 6DSP,0.0,Farmacos,Sulfacrem Antimicrob,Sulfacrem,Core,6,0.12,20g,O
8307006,SULFACREM UNGUENTO 40GR 6UND 6DSP,0.0,Farmacos,Sulfacrem Antimicrob,Sulfacrem,Core,6,0.24,40g,O
8307007,HONGOFIN CREMA 20GR 6UND 6DSP,0.0,Farmacos,Hongofin Antimicotic,Hongofin,Core,6,0.12,20g,O
8307008,HONGOFIN CREMA 40GR 6UND 6DSP,0.0,Farmacos,Hongofin Antimicotic,Hongofin,Core,6,0.24,40g,O
8307009,HONGOTIL COMP. CREMA 15GR 6UND 6DSP,0.0,Farmacos,Hongotil Antimicotic,Hongotil,Core,6,0.09,15g,O
8307010,HONGOTIL COMP. CREMA 30GR 6UND 6DSP,0.0,Farmacos,Hongotil Antimicotic,Hongotil,Core,6,0.18,30g,O
8307011,EXCALDENE CREMA 40GR 6UND 6DSP,0.0,Farmacos,Excaldene Antiescald,Excaldene,Core,6,0.24,40g,O
8307012,EXCALDENE CREMA 80GR 4UND 4DSP,0.0,Farmacos,Excaldene Antiescald,Excaldene,Core,4,0.32,80g,O
8307013,EXCALDENE CREMA 20GR 6UND 6DSP,0.0,Farmacos,Excaldene Antiescald,Excaldene,Core,6,0.12,20g,O
8307014,DENTOAFTA ANESTESICO DENTAL GOT.20GX12,7751851009201,Farmacos,Dentoafta Antiseptic,Dentoafta,Core,12,0.02,20g,O
8307015,DENTODEX COLUT.ANTISEPTIC BUCAL 500MLX12,7751851010276,Farmacos,Dentodex Antiseptico,Dentodex,Core,12,0.51,500mL,O
8307016,DENTODRIN COLUT.ANTIFLAMAT.BUCAL 250MX12,7751851010269,Farmacos,Dentodrin Antinflama,Dentodrin,Core,12,0.25,250mL,O
8307017,DENTODRIN CR.ANTIFLA.BUCA 50GR 6UND 6DSP,0.0,Farmacos,Dentodrin Antinflama,Dentodrin,Core,6,0.3,50g,O
8307018,DENTODEX COLUT.ANTISEPTIC BUCAL 250MLX12,7751851027922,Farmacos,Dentodex Antiseptico,Dentodex,Core,12,0.25,250mL,O
8307019,RINOFLU SOLUCION NASAL FC.GOTERO 20MLX12,7751851013208,Farmacos,Rinoflu Descongestio,Rinoflu,Core,12,0.02,20mL,O
8307031,CALOREX FORTE CREMA CH.10GRX1,0.0,Farmacos,Calorex Antireumatic,Calorex,Core,1,0.01,10g,O
8307035,MENTOLINA RUB UNGUENTO 12GR/12,0.0,Farmacos,Mentolina Revulsivos,Mentolina,Core,1,0.02,12g,O
8307036,SULFACREM UNGÜENTO 10GRX1,0.0,Farmacos,Sulfacrem Antimicrob,Sulfacrem,Core,1,0.01,10g,O
8307040,EXCALDENE UNGUENTO 10GRX1,0.0,Farmacos,Excaldene Antiescald,Excaldene,Core,1,0.01,10g,O
8307041,DENTOAFTA ANESTESICO DENTAL GOT.10GX1,0.0,Farmacos,Dentoafta Antiseptic,Dentoafta,Core,1,0.01,10g,O
8307042,DENTODRIN COLUTORIO FRASCO 50 ML X 1UN,0.0,Farmacos,Dentodrin Antinflama,Dentodrin,Core,1,0.051,50mL,O
8307043,DENTODEX COLUTORIO FRASCO 50 ML X 1 UN,0.0,Farmacos,Dentodex Antiseptico,Dentodex,Core,1,0.051,50mL,O
8307044,RINOFLU SOLUCION NASAL FCO.GOTERO 20MLX1,7751851013208,Farmacos,Rinoflu Descongestio,Rinoflu,Core,1,0.02,20mL,O
8307056,MENTOLINA RUB UNGUENTO  5GR/24,0.0,Farmacos,Mentolina Revulsivos,Mentolina,Core,1,0.005,5g,O
8307057,MENTOLINA RUB UNGUENTO 40GR/6,0.0,Farmacos,Mentolina Revulsivos,Mentolina,Core,1,0.04,40g,O
8308000,DRAGON GAS PARA ENCENDEDOR SP.360MLX12,7751851157827,Gases y Lubricantes,Dragon Practigas,Dragon,Value,12,0.2,360mL,O
8308001,PRACTIGAS CARTUCHO RPTO SP. 400ML X12,7751851005494,Gases y Lubricantes,Dragon Practigas,Dragon,Value,12,0.225,400mL,O
8308002,PRACTIGAS COCINA DE ENCENDIDO AUT+MALET.,7751851996426,Gases y Lubricantes,Dragon Practigas,Dragon,Value,1,1.85,UND,O
8308003,"PRACTIGAS, PARRILLA DE TEFLON 1/1",0.0,Gases y Lubricantes,Dragon Practigas,Dragon,Value,1,0.7,UND,O
8308004,ZEPELIN ACEITE PENETRANTE 300MLX12,0.0,Gases y Lubricantes,Zepelin Aceites,Zepelin,Value,1,0.216,300mL,O
8308005,ZEPELIN ACEITE MULTIUS 5EN1 SP.90MLX12,0.0,Gases y Lubricantes,Zepelin Aceites,Zepelin,Value,1,0.066,90mL,O
8308006,ZEPELIN ACEITE AFLOJATODO 300MLX12,0.0,Gases y Lubricantes,Zepelin Aceites,Zepelin,Value,1,0.216,300mL,O
8309000,AROMA LAVANDA SAPOLIO 360ML 12UND,7751851005982,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309001,AROMA POTPOURRI SAPOLIO 360ML 12UND,7751851005999,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309002,AROMA JARDIN DE ROSAS SAPOLIO 360ML 12UN,7751851006002,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,EA
8309003,AROMA FRUTAS FRESCAS SAPOLIO 360ML 12UND,7751851006019,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,0.0
8309004,AROMA MANZAN.EN FLOR SAPOLIO 360ML 12UN,7751851006040,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309005,AROMA BRISA MARINA SAPOLIO 360ML 12UND,7751851006064,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309006,AROMA AROMAS DE BOSQUE SAP. 360ML 12UN,7751851006071,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309007,AROMA ARRULLOS DE BEBE SAP. 360ML 12UN,7751851006088,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,0.0
8309008,AROMA ANTITABACO SAPOLIO 360ML 12UND,7751851006026,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,0.0
8309009,AROMA VAINILLA SAPOLIO 360ML 12UND,7751851013260,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,0.0
8309010,NEUTRAL.OLOR SAPOL.COCINA 360ML 12UND,7751851014175,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309011,NEUTRA.OLOR BAÑO SAPOLIO 360ML 12UND,7751851014168,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309012,NEUTRA.OLOR MASCOTA SAPOLIO 360ML 12UND,7751851014182,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309013,AROMA ALFOMBRA LAVANDA SAPOLIO 500GR 6UN,7751851000598,Cuidado del aire,Sapolio Aroma Alfomb,Sapolio,Core,6,0.5,500g,O
8309014,AMBIE.SAPOL.ALFOMB.P.FLORES 500GR 6UND,7751851000604,Cuidado del aire,Sapolio Aroma Alfomb,Sapolio,Core,6,0.5,500g,O
8309015,AMBIE.SAPOL.ALFOMB MANZAN 500GR 6UND,7751851000611,Cuidado del aire,Sapolio Aroma Alfomb,Sapolio,Core,6,0.5,500g,O
8309016,ARO.ELE.EMA.PLA.+RPTO LAVAN.SAP.40ML 6UN,7751851006460,Cuidado del aire,Sapolio Electrico,Sapolio,Core,6,0.035,40mL,EA
8309017,AROMA ELEC.REP.LAVANDA SAPOLIO 40ML 6UN,7751851006521,Cuidado del aire,Sapolio Electrico,Sapolio,Core,6,0.035,40mL,EA
8309018,AROMA ELEC.RPTO P.FLOR.SAPOLIO 40ML 6UN,7751851006538,Cuidado del aire,Sapolio Electrico,Sapolio,Core,6,0.035,40mL,EA
8309019,ARO.ELE.EMA.PLAN.+RPT J.ROS SAP.40ML 6UN,7751851006484,Cuidado del aire,Sapolio Electrico,Sapolio,Core,6,0.035,40mL,O
8309020,AROMA ELEC.REP.J.ROSAS SAPOLIO 40ML 6UN,7751851006545,Cuidado del aire,Sapolio Electrico,Sapolio,Core,6,0.035,40mL,O
8309021,ARO.ELE.EMA.PL.+RPTO A.BEBE SAP.40ML 6UN,7751851006514,Cuidado del aire,Sapolio Electrico,Sapolio,Core,6,0.035,40mL,O
8309022,AROMA ELEC.REPUESTO A.BEBE SAP.40ML 6UN,7751851006576,Cuidado del aire,Sapolio Electrico,Sapolio,Core,6,0.035,40mL,O
8309023,PERFUMADOR TELA LAVANDA SAP.300ML 12UN,7751851018012,Aromatizador de Ropa,Sapolio Perfumador T,Sapolio,Core,12,0.287,300mL,0.0
8309024,PERFUMADOR TELA ROSAS SAPOLIO 300ML 12UN,7751851018029,Aromatizador de Ropa,Sapolio Perfumador T,Sapolio,Core,12,0.287,300mL,0.0
8309025,PERFUMADOR TELA BEBE SAPOLIO 300ML 12UND,7751851018074,Aromatizador de Ropa,Sapolio Perfumador T,Sapolio,Core,12,0.287,300mL,0.0
8309026,PERF.DISP 3 TIEMPOS+RPTO SAP.240ML 6UN,7751851017022,Cuidado del aire,Sapolio Perfumatic,Sapolio,Core,6,0.154,240mL,EA
8309027,PERFUMATIC RPTO LAVANDA SAP.240ML 12UN,7751851006408,Cuidado del aire,Sapolio Perfumatic,Sapolio,Core,12,0.154,240mL,O
8309028,PERFUMATIC RPTO POTPOUR SAP.240ML 12UN,7751851006415,Cuidado del aire,Sapolio Perfumatic,Sapolio,Core,12,0.154,240mL,O
8309029,PERFUMATIC RPTO ROSAS SAPOLIO 240ML 12UN,7751851006422,Cuidado del aire,Sapolio Perfumatic,Sapolio,Core,12,0.154,240mL,EA
8309030,PERFUMA.DISP PROG.+ RPTO SAP.240ML 6UN,7751851018364,Cuidado del aire,Sapolio Perfumatic,Sapolio,Core,6,0.154,240mL,O
8309031,PERFU.RPTO F/FRESCA SAPOLIO 240ML 12UN,7751851019583,Cuidado del aire,Sapolio Perfumatic,Sapolio,Core,12,0.154,240mL,EA
8309032,PERFUM.RPTO B/MARINA SAPOLIO 240ML 12UN,7751851019606,Cuidado del aire,Sapolio Perfumatic,Sapolio,Core,12,0.154,240mL,O
8309033,PERFU.RPTO V/FRANCESA SAPOLIO 240ML 12UN,7751851019637,Cuidado del aire,Sapolio Perfumatic,Sapolio,Core,12,0.154,240mL,O
8309034,PULSO RPTO LAVANDA SAPOLIO 12MLX2 12UND,7751851023115,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.016,24mL,EA
8309035,PULSO RPTO LAVANDA SAPOLIO 12MLX3 12UND,7751851023177,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.024,36mL,O
8309036,PULSO RPTO FLORES SAPOLIO 12MLX2 12UND,7751851023122,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.016,24mL,EA
8309037,AMBIE.SAPOL.PULSO RPTO J.ROSA 12MLX3 12P,7751851023191,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.024,36mL,EA
8309038,PULSO RPTO A.BEBE SAPOLIO 12MLX3 12UND,7751851023214,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.024,36mL,EA
8309039,AMBIE.SAPOL.PULSO RPTO VAINIL 12MLX3 12P,0.0,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.024,36mL,O
8309040,PULSO EM+RPT LAVANDA SAPOLIO 12ML 12UND2,7751851003742,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.008,12mL,EA
8309041,PULSO RPTO LAVANDA SAPOLIO 12ML 12UND,7751851002943,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.008,12mL,O
8309042,PULSO EM+RPT P.FLORE SAPOLIO 12ML 12UND,7751851003759,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.008,12mL,O
8309043,PULSO RPTO P.FLORES SAPOLIO 12ML 12UND,7751851002936,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.008,12mL,EA
8309044,PULSO EMA+RPT A.BEBE SAPOLIO 12ML 12UND,7751851003797,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.008,12mL,EA
8309045,AROMA ROPA LIMPIA SAPOLIO 360ML 12UND,7751851025201,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309046,AROMA BRISA HAWAI SAPOLIO 360ML 12UND,7751851025195,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309047,AROMA MADRESELVA SAPOLIO 360ML 12UND,7751851025188,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309048,AROMA MANZANAYCANELA SAPOLIO 360ML 12UND,7751851025218,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309049,SAP.ARO.ELE.EMA.PLA.+RPT.P.FLOR.40MLX6UN,7751851006477,Cuidado del aire,Sapolio Electrico,Sapolio,Core,6,0.035,40mL,O
8309050,PERFUMATIC RPTO A/BOSQUE SAP.240ML 12UND,7751851019613,Cuidado del aire,Sapolio Perfumatic,Sapolio,Core,12,0.154,240mL,O
8309051,PERFUMATIC RPTO A/BEBE SAP.240ML 12UND,7751851019620,Cuidado del aire,Sapolio Perfumatic,Sapolio,Core,12,0.154,240mL,EA
8309052,PERFUMAT.SAPOL.RPTO.ANTITABAC.240ML 12UN,7751851019644,Cuidado del aire,Sapolio Perfumatic,Sapolio,Core,12,0.154,240mL,EA
8309053,PULSO EM+RPT J.ROSAS SAP.12ML 12UND,7751851003766,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.008,12mL,EA
8309054,PULSO RPTO J.ROSAS SAP.12ML 12UND,7751851002950,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.008,12mL,O
8309055,PULSO EM+RP B.MARINA SAP.12ML 12UND,7751851003773,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.018,12mL,O
8309056,PULSO RPTO B.MARINA SAP.12ML 12UND,7751851002967,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.008,12mL,O
8309057,PULSO RPTO A.BEBE SAP.12ML 12UND,7751851002974,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.008,12mL,O
8309058,PERFUMATIC DISP COMPUTARIZADO SAP+RPTOX4,7751851006385,Cuidado del aire,Sapolio Perfumatic,Sapolio,Core,4,0.7,UND,EA
8309059,PULSO RPTO FLORES SAP.12MLX3X12,7751851023184,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.024,36mL,EA
8309060,AMBIE.SAP.AROM.ALFOM.FR.LIMON 500GR.6UND,7751851000628,Cuidado del aire,Sapolio Aroma Alfomb,Sapolio,Core,6,0.5,500g,O
8309061,AMBIE.ELEC.REPUESTO SAP.ANTITAB.40ML.6UN,7751851008389,Cuidado del aire,Sapolio Electrico,Sapolio,Core,6,0.04,40mL,O
8309062,AMBIE.PERFUM.SAP.TELA F.CITRI.300ML.12UN,7751851018180,Aromatizador de Ropa,Sapolio Perfumador T,Sapolio,Core,12,0.29,300mL,O
8309063,AMBIE.PERFUM.SAP.TELA ORQUID.300ML.12UND,7751851018036,Aromatizador de Ropa,Sapolio Perfumador T,Sapolio,Core,12,0.29,300mL,O
8309064,AMBIE.PERFUM.SAP.TELA BAMBU 300ML.12UND,7751851018081,Aromatizador de Ropa,Sapolio Perfumador T,Sapolio,Core,12,0.286,300mL,O
8309068,SAP.PULSO RPTO J.ROSA 12ML X 2 X12,7751851023139,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.017,24mL,O
8309069,SAP.PULSO RPTO B.MARIN 12ML X 2 X12,7751851023146,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.017,24mL,O
8309070,SAP.PULSO RPTO B.MARIN 12ML X 3 X12,7751851023207,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.025,36mL,O
8309071,SAP.PULSO RPTO A.BEBE 12ML X 2 X12,7751851023153,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.017,24mL,EA
8309072,SAP.PULSO RPTO VAINILLA 12ML X2 X12,7751851023160,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.017,24mL,O
8309073,SAP.PULSO EMAN+RPTO VAIN 12MLX12 BP,0.0,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.008,12mL,O
8309074,SAP.PULSO RPTO VAINILLA 12ML X12 BP,7751851013284,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.008,12mL,O
8309077,AMBIE.PAT.AROM.LAVAN.SILVEST.360ML.12UND,7751851027724,Cuidado del aire,Patito ambientador,Patito,Value,12,0.23,360mL,O
8309078,AMBIE.PAT.AROM.POTPOUR.D.FLOR.360ML.12UN,7751851027731,Cuidado del aire,Patito ambientador,Patito,Value,12,0.23,360mL,O
8309079,AMBIE.PAT.AROM.ARRULL.D.BEBE 360ML.12UND,7751851027748,Cuidado del aire,Patito ambientador,Patito,Value,12,0.23,360mL,O
8309080,AMBIE.PAT.AROMA ANTITABACO 360ML.12UND,7751851031486,Cuidado del aire,Patito ambientador,Patito,Value,12,0.23,360mL,O
8309081,AMBIE.PAT.AROMA VAINILLA SP.360ML.12UND,7751851031479,Cuidado del aire,Patito ambientador,Patito,Value,12,0.23,360mL,O
8309085,AMB.NEUTRALIZ.OLORES SCENTITY 40ML.224UN,7750243060813,Cuidado del aire,Sapolio Aroma,Sapolio,Core,224,0.028,40mL,O
8309088,SAP. AROMA BOUQUET DJAZMIN SP.360MLX12,0.0,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309089,SAPOLIO AROMA U/C.LAVANDA SP.90ML/12,7751851004480,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.058,90mL,O
8309090,SAPOLIO AROMA U/C.P.FLORES SP.90ML/12,7751851004497,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.058,90mL,O
8309091,SAP.PULSO COC EMAN+RPTO MAN&CAN 12MX12,0.0,Cuidado del aire,Sapolio Pulso,Sapolio,Core,1,0.008,12mL,O
8309092,SAP.ARO.ELE.EMA.PLANO+RPTO ANTIT40MLX6,7751851008358,Cuidado del aire,Sapolio Electrico,Sapolio,Core,6,0.035,40mL,O
8309093,SAPOLIO AROMA U/C.J.ROSAS SP.90ML/6,0.0,Cuidado del aire,Sapolio Aroma,Sapolio,Core,1,0.058,90mL,O
8309098,SAP.AROMA LIQUIDO LAVAND.GT.650MLX12,0.0,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.634,650mL,O
8309099,SAP.AROMA LIQUIDO J.ROSAS GT.650ML X12,0.0,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.634,650mL,O
8309100,SAP.AROMA LIQUIDO ORQUID.GT.650MLX12,7751851010191,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.634,650mL,O
8309108,SAP.AROMA AZAH.NARANJ SP360ML BAJO X12,0.0,Cuidado del aire,Sapolio Aroma,Sapolio,Core,1,0.231,360mL,O
8309116,AROMA SAPOLIO MELON 360ML 12UND,7750243066853,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309117,AROMA SAPOLIO COCO 360ML 12UND,7750243066860,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309119,AMBIENTADOR SAPOLIO LAVANDA 360ML 12UND,7751851005982,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,Z4
8309120,AMBIENT.SAPOLIO POTPOURRI 360ML 12UND,7751851005999,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,Z4
8309121,AMBIENT.SAPOLIO JARDIN ROSAS 360ML 12UN,7751851006002,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,Z4
8309122,AMBIENT.SAPOL.FRUTAS FRESCAS 360ML 12UND,7751851006019,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309123,AMBIENT.SAPOLIO MANZANOS FLOR 360ML 12UN,7751851006040,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309124,AMBIENT.SAPOLIO BRISA MARINA 360ML 12UND,7751851006064,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309125,AMBIENT.SAPOL.AROMA DE BOSQUE 360ML 12UN,7751851006071,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309126,AMBIENT.SAPOL.ARRULLO DE BEBE 360ML 12UN,7751851006088,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,Z4
8309127,AMBIENT.SAPOLIO ANTITABACO 360ML 12UND,7751851006026,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,Z4
8309128,AMBIENTADOR SAPOLIO VAINILLA 360ML 12UND,7751851013260,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,Z4
8309129,AMBIENT.SAPOL.MANZANA CANELA 360ML 12UND,7751851025218,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,Z4
8309130,AMBIENTADOR SAPOLIO MELÓN 360ML 12UND,7750243066853,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309131,AMBIE.SAPOLIO COCO 360ML 12UND,7750243066860,Cuidado del aire,Sapolio Aroma,Sapolio,Core,12,0.231,360mL,O
8309155,PULSO SAPOLIO EM+RPTO POTPURRI 12ML 12UN,7751851003759,Cuidado del aire,Sapolio Pulso,Sapolio,Core,12,0.008,12mL,O
8310000,PLANCHA FACIL AMOR 360ML 12UND,7751851005968,Auxiliares de Lavand,Amor Plancha Facil,Amor,Value,12,0.34,360mL,O
8310001,REM.MAN. AMOR CUELL&PUÑ 360ML 12UND,7751851005975,Auxiliares de Lavand,Amor Cuellos y Puños,Amor,Value,12,0.318,360mL,O
8310002,REM.MAN.AMOR PACK PLANC FAC 500MLX3 8PCK,7751851020169,Auxiliares de Lavand,Amor Plancha Facil,Amor,Value,8,1.515,500mL,O
8310003,REM.MAN.AMOR PACK CUELL&PUÑ 500MLX3 8PCK,7751851020176,Auxiliares de Lavand,Amor Cuellos y Puños,Amor,Value,8,1.523,500mL,O
8310004,PLANCHA FACIL AMOR 650ML 12UND,7751851541527,Auxiliares de Lavand,Amor Plancha Facil,Amor,Value,12,0.657,650mL,O
8310005,REM.MAN.AMOR PLANCHA FACIL 500ML 24UND,7751851004756,Auxiliares de Lavand,Amor Plancha Facil,Amor,Value,24,0.5,500mL,O
8310006,CUELLOS Y PUÑOS AMOR 500ML 24UND,7751851004763,Auxiliares de Lavand,Amor Cuellos y Puños,Amor,Value,24,0.5,500mL,O
8310007,CUELLOS Y PUÑOS AMOR 650ML 12UND,7751851541503,Auxiliares de Lavand,Amor Cuellos y Puños,Amor,Value,12,0.65,650mL,O
8310008,REM.MAN.AMOR BENCINA LAVASE 360ML 12UND,7751851005951,Auxiliares de Lavand,Amor Bencina,Amor,Value,12,0.23,360mL,O
8310009,AMOR QUITAMANCHAS SP. 160MLX12,7751851003582,Auxiliares de Lavand,Amor talco quitamanc,Amor,Value,12,0.12,160mL,O
8310010,AMOR MUÑEQUITA AZUL 72UND 12DSP,0.0,Auxiliares de Lavand,Amor muñequita azul,Amor,Value,12,0.8,10g,O
8311000,RENOV.SAPOL CERA LAT AUT 200GR 12UND,7751851065450,Cuidado de Auto,Sapolio Auto Cera,Sapolio,Value,12,0.2,200g,O
8311001,LIMPIAPARABRISA AUTO SAPOLIO 900ML 12UND,7751851009591,Cuidado de Auto,Sapolio Auto Limpiap,Sapolio,Value,12,0.891,900mL,EA
