COD_DISTRIBUIDORA,COD_PROD_DISTRIBUIDOR,COD_PROD_MAESTRO,FECHA_REGISTRO,USUARIO
1000028794,128019,8320004,00:00.0,Alicorp
30003902,128017,8320006,00:00.0,Alicorp
30003902,128016,8320007,00:00.0,Alicorp
1000012343,128007,8320010,00:00.0,Alicorp
1000004065,128009,8320014,00:00.0,Alicorp
1000010013,128008,8320015,00:00.0,Alicorp
1000028588,128013,8320016,00:00.0,Alicorp
30007082,128343,8320031,00:00.0,Alicorp
1000009118,128342,8320032,00:00.0,Alicorp
1000029670,128344,8320050,00:00.0,Alicorp
1000002120,128185,8320056,00:00.0,Alicorp
1000018671,128186,8320057,00:00.0,Alicorp
1000012286,128187,8320058,00:00.0,Alicorp
1000012198,128188,8320059,00:00.0,Alicorp
1000028458,172004,8320164,00:00.0,Alicorp
1000008549,128340,8320181,00:00.0,Alicorp
1000019448,128341,8320223,00:00.0,Alicorp
1000007670,138916,8321090,00:00.0,Alicorp
30002600,138922,8321091,00:00.0,Alicorp
1000009039,138919,8321093,00:00.0,Alicorp
1000004065,138931,8321096,00:00.0,Alicorp
1000018866,138917,8321097,00:00.0,Alicorp
1000024723,138923,8321098,00:00.0,Alicorp
1000010077,138920,8321100,00:00.0,Alicorp
1000010295,138927,8321101,00:00.0,Alicorp
1000019371,138925,8321104,00:00.0,Alicorp
1000010295,138929,8321105,00:00.0,Alicorp
1000028129,138935,8321106,00:00.0,Alicorp
1000008549,138936,8321110,00:00.0,Alicorp
1000007670,138918,8321114,00:00.0,Alicorp
1000009118,138924,8321115,00:00.0,Alicorp
1000012371,138921,8321117,00:00.0,Alicorp
1000028587,138926,8321122,00:00.0,Alicorp
1000001852,138928,8321123,00:00.0,Alicorp
1000007880,138930,8321132,00:00.0,Alicorp
1000012286,138933,8321133,00:00.0,Alicorp
1000018636,138977,8321146,00:00.0,Alicorp
1000024730,138978,8321147,00:00.0,Alicorp
1000012077,138979,8321148,00:00.0,Alicorp
1000009263,138980,8321151,00:00.0,Alicorp
1000011384,138981,8321152,00:00.0,Alicorp
1000032002,138982,8321153,00:00.0,Alicorp
1000009263,138994,8321167,30:45.5,Alicorp
1000009039,138995,8321169,30:45.0,Alicorp
1000011855,138996,8321170,30:45.9,Alicorp
1000012262,81024,8322060,00:00.0,Alicorp
1000018850,81023,8322063,00:00.0,Alicorp
1000018850,81019,8322073,00:00.0,Alicorp
1000018866,171003,8325000,00:00.0,Alicorp
1000007672,171004,8325002,00:00.0,Alicorp
1000010013,171005,8325005,00:00.0,Alicorp
1000010245,171002,8325006,00:00.0,Alicorp
1000008877,171006,8325008,00:00.0,Alicorp
1000024731,171000,8325009,00:00.0,Alicorp
1000028575,125121,8325010,00:00.0,Alicorp
1000008739,171007,8325011,00:00.0,Alicorp
1000020428,116401,8325012,00:00.0,Alicorp
1000028588,77130,8326011,00:00.0,Alicorp
1000012341,77066,8326097,51:15.9,JLVS
1000008167,77093,8326097,00:00.0,Alicorp
1000009232,77132,8326105,00:00.0,Alicorp
1000019463,77136,8326152,19:37.8,Alicorp
1000018671,77131,8326159,00:00.0,Alicorp
1000008721,124065,8400383,00:00.0,Alicorp
1000008877,124201,8400423,00:00.0,Alicorp
1000007527,124252,8400509,00:00.0,Alicorp
1000012262,124298,8400535,00:00.0,Alicorp
1000008549,124299,8400536,00:00.0,Alicorp
1000012262,124297,8400537,00:00.0,Alicorp
1000012371,124300,8400538,00:00.0,Alicorp
1000018687,124295,8400546,00:00.0,Alicorp
1000011384,124319,8400547,00:00.0,Alicorp
1000020428,124321,8400548,00:00.0,Alicorp
1000008184,124317,8400549,00:00.0,Alicorp
1000009363,124318,8400550,00:00.0,Alicorp
1000008877,124409,8400553,30:46.4,Alicorp
1000012434,124364,8400554,00:00.0,Alicorp
1000008739,124365,8400555,00:00.0,Alicorp
1000012275,124326,8400557,00:00.0,Alicorp
1000010295,124293,8400558,00:00.0,Alicorp
1000008730,124327,8400559,00:00.0,Alicorp
1000009232,124296,8400560,00:00.0,Alicorp
1000028575,124301,8400561,00:00.0,Alicorp
1000008802,124302,8400563,00:00.0,Alicorp
1000012434,124309,8400564,00:00.0,Alicorp
1000016655,124310,8400565,00:00.0,Alicorp
1000028575,124311,8400566,00:00.0,Alicorp
30003902,124294,8400567,00:00.0,Alicorp
1000019463,124315,8400568,00:00.0,Alicorp
30002600,124316,8400570,00:00.0,Alicorp
1000019381,124308,8400572,00:00.0,Alicorp
30001508,124314,8400576,00:00.0,Alicorp
1000016655,124307,8400577,00:00.0,Alicorp
1000012287,124306,8400580,00:00.0,Alicorp
1000010077,124328,8400581,00:00.0,Alicorp
1000009363,124394,8400608,30:46.1,Alicorp
1000019448,124395,8400609,30:45.1,Alicorp
1000008829,124396,8400610,30:46.0,Alicorp
1000019448,124208,8404070,00:00.0,Alicorp
1000018310,124209,8404071,00:00.0,Alicorp
1000012371,124408,8404084,30:45.2,Alicorp
30007082,124244,8404087,00:00.0,Alicorp
1000019371,124320,8404089,00:00.0,Alicorp
1000012343,124304,8404702,00:00.0,Alicorp
1000018671,124074,8406103,00:00.0,Alicorp
1000018687,124303,8406187,00:00.0,Alicorp
1000008167,124322,8406188,00:00.0,Alicorp
1000024166,124323,8406189,00:00.0,Alicorp
1000018671,124324,8406190,00:00.0,Alicorp
1000010013,124325,8406191,00:00.0,Alicorp
1000020428,124330,8406192,00:00.0,Alicorp
1000008184,124329,8406194,00:00.0,Alicorp
1000009913,124410,8406195,30:45.2,Alicorp
1000009913,124411,8406196,30:45.5,Alicorp
1000018366,124334,8410129,00:00.0,Alicorp
1000019448,124333,8410136,00:00.0,Alicorp
1000018866,124287,8410146,00:00.0,Alicorp
1000018310,124285,8410147,00:00.0,Alicorp
1000010077,124288,8410147,00:00.0,Alicorp
1000035866,124286,8410148,00:00.0,Alicorp
30003885,124289,8410148,00:00.0,Alicorp
1000018865,124335,8410170,00:00.0,Alicorp
1000024730,124373,8410190,00:00.0,Alicorp
1000028579,124213,8412020,00:00.0,Alicorp
1000029956,124216,8412020,00:00.0,Alicorp
1000012354,124038,8412021,00:00.0,Alicorp
1000028575,124214,8412021,00:00.0,Alicorp
1000018850,124217,8412021,00:00.0,Alicorp
1000018534,124212,8412022,00:00.0,Alicorp
1000024732,124215,8412022,00:00.0,Alicorp
1000034819,124368,8412026,00:00.0,Alicorp
1000012371,124369,8414012,00:00.0,Alicorp
1000034819,124370,8414013,00:00.0,Alicorp
1000009232,128248,8600117,00:00.0,Alicorp
1000008829,128245,8600119,00:00.0,Alicorp
1000008859,128249,8600123,00:00.0,Alicorp
1000029670,128251,8603027,00:00.0,Alicorp
1000007747,127037,8700016,00:00.0,Alicorp
1000020099,127006,8700017,00:00.0,Alicorp
1000008167,127088,8700021,00:00.0,Alicorp
1000028586,127086,8700023,00:00.0,Alicorp
1000019381,127005,8700027,00:00.0,Alicorp
1000028585,127159,8700027,30:46.5,Alicorp
1000028575,128230,8817004,00:00.0,Alicorp
30002575,128231,8817005,00:00.0,Alicorp
1000024731,128224,8858774,00:00.0,Alicorp
1000028574,128225,8858946,00:00.0,Alicorp
1000024166,128226,8858948,00:00.0,Alicorp
1000029670,128228,8858950,00:00.0,Alicorp
1000031176,125150,9350334,00:00.0,Alicorp
1000019365,125052,9350352,00:00.0,Alicorp
1000008877,125113,9350357,00:00.0,Alicorp
1000016707,125004,9350359,00:00.0,Alicorp
1000018378,125002,9350362,00:00.0,Alicorp
1000009584,125151,9350362,00:00.0,Alicorp
1000008859,125155,9350364,00:00.0,Alicorp
1000007747,125054,9350372,00:00.0,Alicorp
1000018636,125152,9350373,00:00.0,Alicorp
1000035866,125153,9350385,00:00.0,Alicorp
1000028572,125169,9350399,00:00.0,Alicorp
1000009039,116236,0,00:00.0,Alicorp
1000028585,131035,0,00:00.0,Alicorp
1000010245,97029,24716,00:00.0,Alicorp
1000009549,97037,26416,00:00.0,Alicorp
1000012329,131075,3101031,19:37.8,Alicorp
1000020099,131069,3101032,00:00.0,Alicorp
1000010295,131070,3101136,00:00.0,Alicorp
1000018378,131071,3101137,00:00.0,Alicorp
1000008167,131060,3102103,51:15.9,JLVS
1000007747,131073,3103044,00:00.0,Alicorp
1000018865,131057,3106005,51:15.9,JLVS
1000034830,131063,3125995,00:00.0,Alicorp
1000008739,131000,3126006,00:00.0,Alicorp
30003984,131020,3126008,00:00.0,Alicorp
1000012287,131005,3126013,00:00.0,Alicorp
1000008730,131010,3126036,00:00.0,Alicorp
1000007527,122001,3300017,00:00.0,Alicorp
1000024166,122011,3300017,00:00.0,Alicorp
1000008802,122012,3300018,00:00.0,Alicorp
1000028575,122035,3300074,00:00.0,Alicorp
1000028588,122036,3300075,00:00.0,Alicorp
1000018866,122051,3300078,00:00.0,Alicorp
1000018671,122010,3300096,00:00.0,Alicorp
1000019371,950251,3300096,00:00.0,Alicorp
1000008829,122052,3300110,00:00.0,Alicorp
1000019371,122008,3300120,00:00.0,Alicorp
1000008549,122009,3300121,00:00.0,Alicorp
1000010013,122053,3300124,00:00.0,Alicorp
1000009584,122003,3300141,00:00.0,Alicorp
1000018352,122015,3300160,00:00.0,Alicorp
1000028760,950127,3300160,00:00.0,Alicorp
1000012287,126000,4300000,00:00.0,Alicorp
1000008739,126001,4300003,00:00.0,Alicorp
1000009118,126002,4300004,00:00.0,Alicorp
1000008893,126003,4300005,00:00.0,Alicorp
1000028129,126004,4300006,00:00.0,Alicorp
1000018847,126006,4300008,00:00.0,Alicorp
1000004065,126007,4300011,00:00.0,Alicorp
30002600,126159,4302115,00:00.0,Alicorp
1000028588,126161,4302121,00:00.0,Alicorp
1000009913,126153,4302138,00:00.0,Alicorp
1000001852,126154,4302146,00:00.0,Alicorp
1000008184,126160,4302147,00:00.0,Alicorp
1000010245,126151,4302150,00:00.0,Alicorp
1000007672,126155,4302151,00:00.0,Alicorp
1000009363,126152,4302152,00:00.0,Alicorp
1000028572,126009,4304013,00:00.0,Alicorp
1000004314,126010,4304014,00:00.0,Alicorp
1000007672,126011,4304015,00:00.0,Alicorp
1000028794,126012,4304016,00:00.0,Alicorp
1000018865,126014,4304018,00:00.0,Alicorp
1000019381,126015,4304020,00:00.0,Alicorp
1000028575,126016,4304021,00:00.0,Alicorp
30001508,126017,4304022,00:00.0,Alicorp
1000007880,126018,4304024,00:00.0,Alicorp
1000020428,126020,4304027,00:00.0,Alicorp
1000010013,126072,4305033,00:00.0,Alicorp
1000012341,126148,4305033,00:00.0,Alicorp
1000004065,126107,4305034,00:00.0,Alicorp
1000009263,126073,4305035,00:00.0,Alicorp
1000024730,126074,4305036,00:00.0,Alicorp
1000007598,126075,4305037,00:00.0,Alicorp
30002575,126108,4305038,00:00.0,Alicorp
1000024731,126109,4305039,00:00.0,Alicorp
1000028136,126076,4305040,00:00.0,Alicorp
1000012343,126077,4305041,00:00.0,Alicorp
1000018850,126143,4305054,00:00.0,Alicorp
1000009549,126126,4305057,00:00.0,Alicorp
1000009913,126127,4305060,00:00.0,Alicorp
30007082,126129,4305062,00:00.0,Alicorp
1000028129,126128,4305063,00:00.0,Alicorp
1000032002,126147,4305065,00:00.0,Alicorp
1000028760,126149,4305065,00:00.0,Alicorp
1000009263,126157,4305071,00:00.0,Alicorp
30002317,126158,4305072,00:00.0,Alicorp
1000028589,107004,4504060,00:00.0,Alicorp
1000028794,107001,4504067,00:00.0,Alicorp
1000004314,107003,4504068,00:00.0,Alicorp
1000007670,97040,4508024,00:00.0,Alicorp
1000029697,97041,4508025,00:00.0,Alicorp
1000023530,97042,4508026,00:00.0,Alicorp
1000010077,97043,4508027,00:00.0,Alicorp
1000032177,97281,4508029,00:00.0,Alicorp
1000010245,97025,4508044,00:00.0,Alicorp
1000018378,97008,4508067,00:00.0,Alicorp
1000009549,97290,4508085,00:00.0,Alicorp
1000028584,97032,4508205,00:00.0,Alicorp
1000008558,97000,4508206,00:00.0,Alicorp
1000020428,97062,4508207,00:00.0,Alicorp
1000008859,97026,4508270,00:00.0,Alicorp
1000034830,97027,4508301,00:00.0,Alicorp
1000011384,97028,4508308,00:00.0,Alicorp
1000004006,97225,4508308,00:00.0,Alicorp
1000007880,97226,4508309,00:00.0,Alicorp
1000008184,97148,4508413,00:00.0,Alicorp
30002575,97149,4508421,00:00.0,Alicorp
1000012341,97019,4508500,00:00.0,Alicorp
1000024723,97018,4508501,00:00.0,Alicorp
1000028458,97020,4508503,00:00.0,Alicorp
1000010245,97021,4508504,00:00.0,Alicorp
30001508,97046,4508976,00:00.0,Alicorp
30003902,97047,4508977,00:00.0,Alicorp
1000019379,97048,4508978,00:00.0,Alicorp
1000024732,97282,4508978,00:00.0,Alicorp
1000018865,97246,4508983,00:00.0,Alicorp
1000002120,97247,4508998,00:00.0,Alicorp
1000007672,97156,4509003,00:00.0,Alicorp
1000018866,97002,4527149,00:00.0,Alicorp
1000009913,97002,4527149,00:00.0,Alicorp
1000028458,97023,4527168,00:00.0,Alicorp
1000028574,97024,4527169,00:00.0,Alicorp
1000008558,97038,4527184,00:00.0,Alicorp
1000020428,97213,4527184,00:00.0,Alicorp
1000012286,97212,4527188,00:00.0,Alicorp
1000028760,97014,4527189,00:00.0,Alicorp
1000028662,97240,4527193,00:00.0,Alicorp
30002317,97224,4527205,00:00.0,Alicorp
1000018352,97222,4527206,00:00.0,Alicorp
1000031176,97223,4527207,00:00.0,Alicorp
1000034830,97176,4527214,00:00.0,Alicorp
30002600,97161,4527223,00:00.0,Alicorp
1000007670,97155,4527224,00:00.0,Alicorp
1000007598,97287,4527265,00:00.0,Alicorp
1000028575,97286,4527266,00:00.0,Alicorp
1000028585,97284,4527268,00:00.0,Alicorp
1000012275,97288,4527269,00:00.0,Alicorp
1000007672,145154,5003455,00:00.0,Alicorp
1000012286,145156,5003457,00:00.0,Alicorp
1000032177,145155,5003470,00:00.0,Alicorp
1000028585,59037,8300016,00:00.0,Alicorp
1000009363,59034,8300017,00:00.0,Alicorp
30002575,59003,8300021,00:00.0,Alicorp
1000024732,59032,8300022,00:00.0,Alicorp
1000035866,59031,8300023,00:00.0,Alicorp
1000024166,59068,8300074,00:00.0,Alicorp
1000024166,59340,8300085,00:00.0,Alicorp
1000004006,59341,8300086,00:00.0,Alicorp
30003885,59345,8300091,00:00.0,Alicorp
1000028858,59000,8300093,00:00.0,Alicorp
1000032002,59342,8300093,00:00.0,Alicorp
1000007527,59069,8300095,00:00.0,Alicorp
1000029697,59338,8300095,00:00.0,Alicorp
1000007672,77000,8301000,00:00.0,Alicorp
1000012262,77000,8301000,00:00.0,Alicorp
1000034830,77065,8301001,00:00.0,Alicorp
30002600,77052,8301002,00:00.0,Alicorp
1000008802,77052,8301002,00:00.0,Alicorp
1000009039,77055,8301003,00:00.0,Alicorp
1000012077,77055,8301003,00:00.0,Alicorp
1000001852,77053,8301020,00:00.0,Alicorp
1000008721,77053,8301020,00:00.0,Alicorp
1000028572,77092,8301022,00:00.0,Alicorp
1000031176,77092,8301022,00:00.0,Alicorp
1000018847,78050,8301101,00:00.0,Alicorp
1000019448,78050,8301101,00:00.0,Alicorp
1000024731,78024,8301102,00:00.0,Alicorp
1000008877,78040,8301104,00:00.0,Alicorp
1000028574,79020,8301107,00:00.0,Alicorp
1000024731,79017,8301124,00:00.0,Alicorp
1000021982,79017,8301124,00:00.0,Alicorp
1000009263,79016,8301125,00:00.0,Alicorp
1000028794,79016,8301125,00:00.0,Alicorp
1000001852,78000,8301138,00:00.0,Alicorp
1000004314,78000,8301138,00:00.0,Alicorp
1000012275,78027,8301268,51:15.9,JLVS
1000032002,124019,8303010,00:00.0,Alicorp
1000008877,124223,8303010,00:00.0,Alicorp
1000021982,124284,8303010,00:00.0,Alicorp
1000012341,124022,8303011,00:00.0,Alicorp
1000018974,124178,8303012,00:00.0,Alicorp
1000010245,124103,8303013,00:00.0,Alicorp
1000008167,124105,8303014,00:00.0,Alicorp
1000007527,124181,8303018,00:00.0,Alicorp
1000028587,124119,8303019,00:00.0,Alicorp
1000019463,124120,8303021,00:00.0,Alicorp
1000032177,124118,8303025,00:00.0,Alicorp
1000018671,124406,8303025,00:00.0,Alicorp
1000028662,124179,8303027,00:00.0,Alicorp
1000012262,124117,8303029,00:00.0,Alicorp
1000007670,124025,8303030,00:00.0,Alicorp
1000028136,124180,8303031,00:00.0,Alicorp
1000012287,124020,8303037,00:00.0,Alicorp
30001508,124104,8303038,00:00.0,Alicorp
1000008549,955035,8303039,00:00.0,Alicorp
1000018687,124016,8303050,00:00.0,Alicorp
1000012354,124037,8303051,00:00.0,Alicorp
1000004006,124367,8303057,00:00.0,Alicorp
1000028584,125013,8304006,00:00.0,Alicorp
30003984,125014,8304007,00:00.0,Alicorp
1000011855,125021,8304020,00:00.0,Alicorp
1000028588,125023,8304021,00:00.0,Alicorp
1000009039,125024,8304022,00:00.0,Alicorp
1000011855,125016,8304026,00:00.0,Alicorp
1000008184,125015,8304036,00:00.0,Alicorp
1000018310,57045,8305002,00:00.0,Alicorp
1000018534,57041,8305004,00:00.0,Alicorp
1000009039,57034,8305011,00:00.0,Alicorp
1000018687,57036,8305013,00:00.0,Alicorp
1000012286,57035,8305014,00:00.0,Alicorp
1000035585,57077,8305016,00:00.0,Alicorp
30002600,57014,8305025,00:00.0,Alicorp
1000008558,57032,8305026,00:00.0,Alicorp
1000018861,57026,8305028,00:00.0,Alicorp
1000004006,57028,8305029,00:00.0,Alicorp
1000028129,57029,8305031,00:00.0,Alicorp
1000028572,57031,8305032,00:00.0,Alicorp
1000028572,57030,8305033,00:00.0,Alicorp
1000012286,57129,8305040,00:00.0,Alicorp
1000004065,57042,8305098,00:00.0,Alicorp
1000024732,57037,8305099,00:00.0,Alicorp
1000008893,57043,8305100,00:00.0,Alicorp
1000028578,57039,8305103,00:00.0,Alicorp
1000018636,57040,8305105,00:00.0,Alicorp
30002317,57113,8305256,00:00.0,Alicorp
1000028572,57132,8305256,00:00.0,Alicorp
1000004314,57114,8305257,00:00.0,Alicorp
1000024732,57115,8305258,00:00.0,Alicorp
1000012434,57116,8305259,00:00.0,Alicorp
1000016655,57138,8305269,00:00.0,Alicorp
1000028588,57139,8305271,00:00.0,Alicorp
1000018378,57140,8305274,00:00.0,Alicorp
1000018850,57156,8305319,00:00.0,Alicorp
1000004314,127019,8306003,00:00.0,Alicorp
1000012198,127021,8306007,00:00.0,Alicorp
1000035585,127038,8306014,00:00.0,Alicorp
1000009039,127022,8306016,00:00.0,Alicorp
1000016655,127142,8306016,00:00.0,Alicorp
1000008549,127018,8306017,00:00.0,Alicorp
1000008167,127143,8306018,00:00.0,Alicorp
1000024730,127104,8306031,00:00.0,Alicorp
1000007527,127105,8306032,00:00.0,Alicorp
1000020099,127155,8306037,00:00.0,Alicorp
1000009549,116221,8309000,00:00.0,Alicorp
1000008802,116223,8309001,00:00.0,Alicorp
1000012341,116227,8309002,00:00.0,Alicorp
1000008893,116391,8309003,00:00.0,Alicorp
1000023530,116392,8309004,00:00.0,Alicorp
1000018687,116012,8309005,00:00.0,Alicorp
1000028579,116228,8309006,00:00.0,Alicorp
1000024732,116222,8309007,00:00.0,Alicorp
1000028574,116226,8309007,00:00.0,Alicorp
1000020428,116225,8309008,00:00.0,Alicorp
1000018865,116393,8309009,00:00.0,Alicorp
1000028859,116403,8309041,00:00.0,Alicorp
1000034830,116405,8309043,00:00.0,Alicorp
1000028572,116717,8309116,00:00.0,Alicorp
1000019381,116691,8309119,00:00.0,Alicorp
1000016707,116692,8309120,00:00.0,Alicorp
1000008558,116694,8309121,00:00.0,Alicorp
1000024732,116693,8309126,00:00.0,Alicorp
1000007926,116716,8309128,00:00.0,Alicorp
1000001852,116718,8309131,00:00.0,Alicorp
1000012434,116347,8311003,00:00.0,Alicorp
1000028859,116339,8311005,00:00.0,Alicorp
1000012341,116412,8311007,00:00.0,Alicorp
1000007598,116413,8311008,00:00.0,Alicorp
30003984,116414,8311009,00:00.0,Alicorp
1000009363,144015,8312005,00:00.0,Alicorp
1000007598,144017,8312006,00:00.0,Alicorp
1000024723,144033,8312007,00:00.0,Alicorp
1000018378,144016,8312008,00:00.0,Alicorp
1000009584,144005,8312013,00:00.0,Alicorp
1000010077,144010,8312017,00:00.0,Alicorp
1000024731,144004,8312026,00:00.0,Alicorp
1000008859,155005,8313005,00:00.0,Alicorp
1000028760,155042,8313016,00:00.0,Alicorp
1000018671,155004,8313137,00:00.0,Alicorp
1000012275,155045,8313137,00:00.0,Alicorp
1000009363,155006,8313138,00:00.0,Alicorp
1000019365,155046,8313138,00:00.0,Alicorp
1000008184,155047,8313139,00:00.0,Alicorp
1000010245,116233,8314000,00:00.0,Alicorp
1000008739,116231,8314017,00:00.0,Alicorp
1000008739,116230,8314018,00:00.0,Alicorp
1000008721,116234,8314019,00:00.0,Alicorp
1000028587,116232,8314025,00:00.0,Alicorp
1000010013,116237,8314135,00:00.0,Alicorp
1000028858,116015,8315000,00:00.0,Alicorp
1000028859,116343,8315013,00:00.0,Alicorp
1000024723,116341,8315018,00:00.0,Alicorp
1000028129,116344,8315026,00:00.0,Alicorp
1000010295,116346,8315027,00:00.0,Alicorp
1000019381,116407,8315030,00:00.0,Alicorp
1000024730,116340,8315042,00:00.0,Alicorp
1000035585,116335,8315043,00:00.0,Alicorp
1000016655,116399,8315044,00:00.0,Alicorp
30003902,116013,8315045,00:00.0,Alicorp
1000007670,116348,8315045,00:00.0,Alicorp
1000010295,116342,8315047,00:00.0,Alicorp
1000007926,116332,8316026,00:00.0,Alicorp
1000008167,116406,8316030,00:00.0,Alicorp
1000009039,116410,8316031,00:00.0,Alicorp
1000008802,116411,8316032,00:00.0,Alicorp
1000028136,116398,8316035,00:00.0,Alicorp
1000008167,116396,8316037,00:00.0,Alicorp
1000028575,116395,8316038,00:00.0,Alicorp
1000012262,116397,8316038,00:00.0,Alicorp
1000004006,56123,8317002,00:00.0,Alicorp
1000018352,56031,8317007,00:00.0,Alicorp
1000019381,56125,8317008,00:00.0,Alicorp
1000008167,56034,8317009,00:00.0,Alicorp
1000009913,56054,8317013,00:00.0,Alicorp
1000012198,56041,8317014,00:00.0,Alicorp
1000012343,56124,8317017,00:00.0,Alicorp
1000032002,56043,8317018,00:00.0,Alicorp
1000019379,56042,8317019,00:00.0,Alicorp
1000010077,56044,8317021,00:00.0,Alicorp
1000018861,56000,8317027,00:00.0,Alicorp
1000018850,56023,8317028,00:00.0,Alicorp
1000009039,56024,8317029,00:00.0,Alicorp
1000008184,56051,8317030,00:00.0,Alicorp
1000007747,56121,8317031,00:00.0,Alicorp
1000012198,56341,8317032,00:00.0,Alicorp
1000018671,56342,8317033,00:00.0,Alicorp
1000019365,56119,8317034,00:00.0,Alicorp
1000019448,56344,8317035,00:00.0,Alicorp
1000018974,56343,8317036,00:00.0,Alicorp
1000004065,56033,8317039,00:00.0,Alicorp
1000008549,56122,8317040,00:00.0,Alicorp
1000008859,56047,8317046,00:00.0,Alicorp
1000028589,56048,8317047,00:00.0,Alicorp
30002575,56049,8317048,00:00.0,Alicorp
1000021982,56026,8317049,00:00.0,Alicorp
1000034830,56120,8317054,00:00.0,Alicorp
1000008184,56348,8317151,00:00.0,Alicorp
30002317,172001,8320001,00:00.0,Alicorp
1000034830,172002,8320002,00:00.0,Alicorp
1000010295,172000,8320003,00:00.0,Alicorp
1000012354,128019,8320004,00:00.0,Alicorp
1000028574,128018,8320005,00:00.0,Alicorp
30002575,128017,8320006,00:00.0,Alicorp
1000028136,128016,8320007,00:00.0,Alicorp
1000018534,128007,8320010,00:00.0,Alicorp
1000018974,128009,8320014,00:00.0,Alicorp
1000009263,128008,8320015,00:00.0,Alicorp
1000018866,128013,8320016,00:00.0,Alicorp
1000028858,128343,8320031,00:00.0,Alicorp
1000010077,128342,8320032,00:00.0,Alicorp
1000007598,128344,8320050,00:00.0,Alicorp
1000029670,128185,8320056,00:00.0,Alicorp
1000004065,128186,8320057,00:00.0,Alicorp
1000031176,128187,8320058,00:00.0,Alicorp
1000028572,128188,8320059,00:00.0,Alicorp
1000007747,128341,8320223,00:00.0,Alicorp
1000028662,138916,8321090,00:00.0,Alicorp
1000012343,138922,8321091,00:00.0,Alicorp
1000018865,138919,8321093,00:00.0,Alicorp
1000012077,138931,8321096,00:00.0,Alicorp
1000018861,138917,8321097,00:00.0,Alicorp
1000019365,138923,8321098,00:00.0,Alicorp
1000008877,138920,8321100,00:00.0,Alicorp
1000034830,138927,8321101,00:00.0,Alicorp
30007082,138925,8321104,00:00.0,Alicorp
1000024166,138929,8321105,00:00.0,Alicorp
1000019448,138935,8321106,00:00.0,Alicorp
1000024166,138932,8321107,00:00.0,Alicorp
1000018687,138936,8321110,00:00.0,Alicorp
30003984,138918,8321114,00:00.0,Alicorp
1000028575,138924,8321115,00:00.0,Alicorp
1000018378,138921,8321117,00:00.0,Alicorp
1000018534,138934,8321120,00:00.0,Alicorp
1000018310,138926,8321122,00:00.0,Alicorp
30001508,138928,8321123,00:00.0,Alicorp
1000009263,138930,8321132,00:00.0,Alicorp
1000011384,138933,8321133,00:00.0,Alicorp
1000018850,138977,8321146,00:00.0,Alicorp
1000028136,138979,8321148,00:00.0,Alicorp
1000008184,138980,8321151,00:00.0,Alicorp
1000016655,138981,8321152,00:00.0,Alicorp
1000018617,138982,8321153,00:00.0,Alicorp
1000012077,138994,8321167,30:45.4,Alicorp
1000031176,138995,8321169,30:45.0,Alicorp
1000010013,138996,8321170,30:45.9,Alicorp
1000009118,81026,8322002,00:00.0,Alicorp
1000010013,81024,8322060,00:00.0,Alicorp
1000019365,81023,8322063,00:00.0,Alicorp
1000021615,81019,8322073,00:00.0,Alicorp
1000012343,171003,8325000,00:00.0,Alicorp
1000012198,171004,8325002,00:00.0,Alicorp
30003885,171005,8325005,00:00.0,Alicorp
1000012434,171002,8325006,00:00.0,Alicorp
1000034830,171006,8325008,00:00.0,Alicorp
30002600,171000,8325009,00:00.0,Alicorp
1000019365,125121,8325010,00:00.0,Alicorp
1000028858,171007,8325011,00:00.0,Alicorp
1000028136,116401,8325012,00:00.0,Alicorp
1000008558,116400,8325015,00:00.0,Alicorp
1000028859,77130,8326011,00:00.0,Alicorp
1000018687,77066,8326097,51:15.9,JLVS
1000019379,77093,8326097,00:00.0,Alicorp
1000028662,77093,8326097,00:00.0,Alicorp
1000008739,77132,8326105,00:00.0,Alicorp
1000028662,77136,8326152,19:37.8,Alicorp
1000001852,77131,8326159,00:00.0,Alicorp
1000007880,124050,8400349,00:00.0,Alicorp
1000008167,124039,8400370,00:00.0,Alicorp
30003902,124040,8400370,00:00.0,Alicorp
1000018671,124098,8400370,00:00.0,Alicorp
1000028586,124041,8400371,00:00.0,Alicorp
1000008829,124065,8400383,00:00.0,Alicorp
1000031176,124089,8400389,00:00.0,Alicorp
1000019379,124091,8400391,00:00.0,Alicorp
1000016707,124092,8400392,00:00.0,Alicorp
1000018636,124201,8400423,00:00.0,Alicorp
1000009913,124033,8400433,00:00.0,Alicorp
1000008167,124034,8400434,00:00.0,Alicorp
1000018617,124195,8400435,00:00.0,Alicorp
1000009118,124224,8400492,00:00.0,Alicorp
1000012287,124228,8400494,00:00.0,Alicorp
1000012343,124229,8400495,00:00.0,Alicorp
1000028586,124240,8400496,00:00.0,Alicorp
1000018847,124241,8400497,00:00.0,Alicorp
1000028585,124252,8400509,00:00.0,Alicorp
1000004006,124298,8400535,00:00.0,Alicorp
1000010013,124299,8400536,00:00.0,Alicorp
1000031176,124297,8400537,00:00.0,Alicorp
1000018366,124300,8400538,00:00.0,Alicorp
1000010245,124295,8400546,00:00.0,Alicorp
1000007926,124319,8400547,00:00.0,Alicorp
1000018636,124321,8400548,00:00.0,Alicorp
1000028585,124317,8400549,00:00.0,Alicorp
1000016655,124318,8400550,00:00.0,Alicorp
