COD_DISTRIBUIDORA,COD_VENTA,NUM_FACTURA,FECHA,COD_CLIENTE,COD_ITEM,COD_PRODUCTO,CANTIDAD_UND_MIN,TIPO_UND_MIN,CANT_UND_MAX,TIPO_UND_MAX,VENTA_SINIGV,VENTA_CONIGV,TIPO_PRODUCTO,COD_VENDEDOR
1000001852,100074890,BOB015-00018139,9/10/2021,004970,39,400117,1,UND,0.0714,DSP,2,2,P,0006
1000001852,100074894,BOB015-00018141,9/10/2021,004970,3,400315B,4,UND,0.2,PQT,6,6,P,0006
1000001852,100074897,BOB015-00018142,9/10/2021,004970,3,400438B,1,UND,0.0833,DOC,3,3,P,0006
1000001852,100074905,BOB015-00018147,9/10/2021,004970,4,400633,1,UND,0.05,PQT,3.2,3.2,P,0006
1000001852,100074916,BOB015-00018149,9/10/2021,004970,3,404069,4,UND,0.3333,CAJ,31.6,31.6,P,0006
1000001852,100074916,BOB015-00018149,9/10/2021,004970,4,406055,5,UND,0.125,CAJ,7,7,P,0006
1000001852,100074916,BOB015-00018149,9/10/2021,004970,5,406095,6,UND,0.1,BLS,6,6,P,0006
1000001852,100074922,BOB015-00018154,9/10/2021,004970,14,406121,1,KG,0.0769,SAC,7.9,7.9,P,0006
1000001852,100074922,BOB015-00018154,9/10/2021,004970,15,406202,3,UND,0.075,CAJ,3.9,3.9,P,0006
1000001852,100074922,BOB015-00018154,9/10/2021,004970,22,406209,1,UND,0.0833,CAJ,6,6,P,0006
1000001852,100074925,BOB015-00018156,9/10/2021,004970,5,410190,1,UND,0.0833,CAJ,6.9,6.9,P,0006
1000001852,100074926,BOB015-00018157,9/10/2021,004970,12,41127,3,UND,0.0625,CAJ,7.5,7.5,P,0006
1000001852,100074933,BOB015-00018159,9/10/2021,004970,3,41350,8,UND,0.4,PQT,12,12,P,0006
1000001852,100074933,BOB015-00018159,9/10/2021,004970,4,41352,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100074933,BOB015-00018159,9/10/2021,004970,5,41355,5,UND,0.25,PTE,4,4,P,0006
1000001852,100074933,BOB015-00018159,9/10/2021,004970,6,41689,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100074933,BOB015-00018159,9/10/2021,004970,7,4288,2,UND,0.1,PQT,1.6,1.6,P,0006
1000001852,100074933,BOB015-00018159,9/10/2021,004970,8,4300011,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100074934,BOB015-00018160,9/10/2021,004970,6,4302109,1,PAK,0.125,CAJ,4.5,4.5,P,0006
1000001852,100074934,BOB015-00018160,9/10/2021,004970,23,4304022,1,UND,0.1667,CAJ,16.9,16.9,P,0006
1000001852,100074934,BOB015-00018160,9/10/2021,004970,25,43211821,1,UND,0.0417,CAJ,2.9,2.9,P,0006
1000001852,100074934,BOB015-00018160,9/10/2021,004970,39,4435,1,UND,0.0208,CAJ,2.7,2.7,P,0006
1000001852,100074934,BOB015-00018160,9/10/2021,004970,40,4508023,1,UND,0.0208,CAJ,2.7,2.7,P,0006
1000001852,100074934,BOB015-00018160,9/10/2021,004970,41,4508425,1,UND,0.0208,CAJ,2.7,2.7,P,0006
1000001852,100074934,BOB015-00018160,9/10/2021,004970,42,4520,3,UND,0.075,CAJ,6.9,6.9,P,0006
1000001852,100074934,BOB015-00018160,9/10/2021,004970,46,45271600,1,UND,0.0833,CAJ,4.5,4.5,P,0006
1000001852,100074936,BOB015-00018161,9/10/2021,004970,3,4527172,3,UND,0.075,CAJ,3.9,3.9,P,0006
1000001852,100074936,BOB015-00018161,9/10/2021,004970,10,4527182,2,UND,0.1667,CAJ,2.8,2.8,P,0006
1000001852,100074943,BOB015-00018163,9/10/2021,004970,1,45900166,1,UND,0.0667,PQT,4.9,4.9,P,0006
1000001852,100074943,BOB015-00018163,9/10/2021,004970,2,45900633,1,UND,0.0833,CAJ,7.9,7.9,P,0006
1000001852,100074943,BOB015-00018163,9/10/2021,004970,5,485,1,UND,0.05,PQT,1.5,1.5,P,0006
1000001852,100074943,BOB015-00018163,9/10/2021,004970,11,49008420,1,UND,0.0833,CAJ,3.2,3.2,P,0006
1000001852,100074944,BOB015-00018164,9/10/2021,004970,1,49013,1,UND,0.1667,BLS,10.9,10.9,P,0006
1000001852,100074944,BOB015-00018164,9/10/2021,004970,8,49107054,2,UND,0.1667,CAJ,15.8,15.8,P,0006
1000001852,100074947,BOB015-00018166,9/10/2021,004970,1,49301100,1,UND,0.0833,CAJ,5.5,5.5,P,0006
1000001852,100074949,BOB015-00018167,9/10/2021,004970,9,49303085,1,UND,0.025,CAJ,1.4,1.4,P,0006
1000001852,100074950,BOB015-00018168,9/10/2021,004970,3,49305047,3,UND,0.075,CAJ,3.9,3.9,P,0006
1000001852,100074952,BOB015-00018170,9/10/2021,004970,1,49305048,1,BLS,1,BLS,4.2,4.2,P,0006
1000001852,100074952,BOB015-00018170,9/10/2021,004970,2,49322146,1,BLS,1,BLS,5.5,5.5,P,0006
1000001852,100074955,BOB015-00018172,9/10/2021,004970,3,49606023,2,UND,0.1,PTE,1.6,1.6,P,0006
1000001852,100074955,BOB015-00018172,9/10/2021,004970,4,5009001,2,UND,0.1,PQT,1.6,1.6,P,0006
1000001852,100074955,BOB015-00018172,9/10/2021,004970,5,5010091,2,UND,0.1,PQT,1.6,1.6,P,0006
1000001852,100074955,BOB015-00018172,9/10/2021,004970,12,50101132000,1,BLS,1,BLS,5.5,5.5,P,0006
1000001852,100074975,BOB015-00018181,9/10/2021,004970,2,5081514,3,UND,0.0625,CAJ,7.5,7.5,P,0006
1000001852,100074978,BOB015-00018182,9/10/2021,004970,6,51919,1,UND,0.0833,CAJ,1.4,1.4,P,0006
1000001852,100074979,BOB015-00018183,9/10/2021,004970,1,51929,6,UND,0.5,CAJ,47.4,47.4,P,0006
1000001852,100074984,BOB015-00018184,9/10/2021,004970,1,5205059,1,UND,0.0833,CAJ,8.9,8.9,P,0006
1000001852,100075096,BOB015-00018186,9/10/2021,004970,4,52240,1,UND,0.0833,DSP,0.9,0.9,P,0006
1000001852,100075096,BOB015-00018186,9/10/2021,004970,6,52253,1,UND,0.0833,DSP,0.9,0.9,P,0006
1000001852,100075099,BOB015-00018188,9/10/2021,004970,1,52273,2,UND,0.1667,CAJ,15.8,15.8,P,0006
1000001852,100075099,BOB015-00018188,9/10/2021,004970,12,52274,1,PAK,0.125,CAJ,3.9,3.9,P,0006
1000001852,100075099,BOB015-00018188,9/10/2021,004970,19,52641,1,KG,0.0769,SAC,7.9,7.9,P,0006
1000001852,100075102,BOB015-00018191,9/10/2021,004970,15,527152,12,UND,1,CAJ,14.9,14.9,P,0006
1000001852,100075102,BOB015-00018191,9/10/2021,004970,24,530028,2,UND,0.0417,CAJ,5.4,5.4,P,0006
1000001852,100075105,BOB015-00018192,9/10/2021,004970,6,5300291,2,UND,0.0833,CAJ,3.4,3.4,P,0006
1000001852,100075105,BOB015-00018192,9/10/2021,004970,12,530034,1,UND,0.0417,PQT,6,6,P,0006
1000001852,100075106,BOB015-00018193,9/10/2021,004970,5,530070,1,UND,0.0833,CAJ,1.4,1.4,P,0006
1000001852,100075106,BOB015-00018193,9/10/2021,004970,6,530229,1,UND,0.0833,CAJ,7.9,7.9,P,0006
1000001852,100075106,BOB015-00018193,9/10/2021,004970,7,530233,3,UND,0.05,BLS,3,3,P,0006
1000001852,100075106,BOB015-00018193,9/10/2021,004970,8,530272,1,UND,0.025,CAJ,1.4,1.4,P,0006
1000001852,100075106,BOB015-00018193,9/10/2021,004970,9,530325,3,UND,0.05,BLS,3,3,P,0006
1000001852,100075114,BOB015-00018197,9/10/2021,004970,1,53137,4,UND,0.3333,CAJ,31.6,31.6,P,0006
1000001852,100075114,BOB015-00018197,9/10/2021,004970,2,53142,2,UND,0.1667,CAJ,2.8,2.8,P,0006
1000001852,100075116,BOB015-00018199,9/10/2021,004970,6,532299,1,UND,0.0833,CAJ,1.4,1.4,P,0006
1000001852,100075116,BOB015-00018199,9/10/2021,004970,11,532801,4,UND,0.2,PQT,6,6,P,0006
1000001852,100075116,BOB015-00018199,9/10/2021,004970,12,5349,3,UND,0.05,BLS,3,3,P,0006
1000001852,100075117,BOB015-00018200,9/10/2021,004970,1,53523,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100075117,BOB015-00018200,9/10/2021,004970,4,53560,3,UND,0.15,PQT,2.4,2.4,P,0006
1000001852,100075117,BOB015-00018200,9/10/2021,004970,5,53581,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100075129,BOB015-00018203,9/10/2021,004970,2,53645,3,UND,0.15,PQT,4.5,4.5,P,0006
1000001852,100075129,BOB015-00018203,9/10/2021,004970,4,53657,1,UND,0.0833,CAJ,1.4,1.4,P,0006
1000001852,100075129,BOB015-00018203,9/10/2021,004970,5,537652,3,UND,0.15,PTE,2.4,2.4,P,0006
1000001852,100075129,BOB015-00018203,9/10/2021,004970,6,53850,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100075129,BOB015-00018203,9/10/2021,004970,7,5386,3,UND,0.05,BLS,3,3,P,0006
1000001852,100075130,BOB015-00018204,9/10/2021,004970,1,53897,3,KG,0.2308,SAC,21.9,21.9,P,0006
1000001852,100075131,BOB015-00018205,9/10/2021,004970,1,539050,3,UND,0.075,CAJ,6.9,6.9,P,0006
1000001852,100075135,BOB015-00018206,9/10/2021,004970,3,53916,3,UND,0.075,CAJ,6.9,6.9,P,0006
1000001852,100075136,BOB015-00018207,9/10/2021,004970,3,5393,1,UND,0.0667,PQT,7.9,7.9,P,0006
1000001852,100075138,BOB015-00018208,9/10/2021,004970,2,539756,1,UND,0.0833,CAJ,7.9,7.9,P,0006
1000001852,100075138,BOB015-00018208,9/10/2021,004970,3,539776,1,UND,0.0833,CAJ,7.9,7.9,P,0006
1000001852,100075139,BOB015-00018209,9/10/2021,004970,12,539892,1,UND,0.125,DSP,4.9,4.9,P,0006
1000001852,100075139,BOB015-00018209,9/10/2021,004970,14,539902,1,UND,0.25,CAJ,10.9,10.9,P,0006
1000001852,100075139,BOB015-00018209,9/10/2021,004970,15,539911,2,UND,0.1667,CAJ,2.8,2.8,P,0006
1000001852,100075140,BOB015-00018210,9/10/2021,004970,1,539927,1,UND,0.0667,CAJ,2.2,2.2,P,0006
1000001852,100075426,BOB015-00018211,10/10/2021,004970,3,539949,1,UND,0.025,PQT,0.8,0.8,P,0006
1000001852,100075426,BOB015-00018211,10/10/2021,004970,4,539998,3,UND,0.075,CAJ,4.2,4.2,P,0006
1000001852,100075430,BOB015-00018214,10/10/2021,004970,10,540261,1,KG,0.0769,SAC,7.9,7.9,P,0006
1000001852,100075430,BOB015-00018214,10/10/2021,004970,12,5410,1,UND,0.0208,CAJ,6.5,6.5,P,0006
1000001852,100075436,BOB015-00018215,10/10/2021,004970,2,5500,2,UND,0.1667,CAJ,2.8,2.8,P,0006
1000001852,100075439,BOB015-00018217,10/10/2021,004970,1,56042,1,UND,0.1667,BLS,14.9,14.9,P,0006
1000001852,100075439,BOB015-00018217,10/10/2021,004970,2,56044,1,UND,0.125,BLS,20.9,20.9,P,0006
1000001852,100075439,BOB015-00018217,10/10/2021,004970,3,56115,1,UND,0.1667,CAJ,11.5,11.5,P,0006
1000001852,100075439,BOB015-00018217,10/10/2021,004970,4,56119,1,UND,0.1667,CAJ,13.9,13.9,P,0006
1000001852,100075439,BOB015-00018217,10/10/2021,004970,6,56121,3,UND,0.075,CAJ,6.9,6.9,P,0006
1000001852,100075439,BOB015-00018217,10/10/2021,004970,20,5616,2,UND,0.1667,CAJ,15.8,15.8,P,0006
1000001852,100075440,BOB015-00018218,10/10/2021,004970,1,56342,1,UND,0.0833,CAJ,7.9,7.9,P,0006
1000001852,100075441,BOB015-00018219,10/10/2021,004970,2,56343,1,UND,0.125,BLS,20.9,20.9,P,0006
1000001852,100075441,BOB015-00018219,10/10/2021,004970,7,56347,3,UND,0.075,CAJ,6.9,6.9,P,0006
1000001852,100075441,BOB015-00018219,10/10/2021,004970,11,5641,2,UND,0.1667,CAJ,15.8,15.8,P,0006
1000001852,100075444,BOB015-00018220,10/10/2021,004970,5,5700055,1,UND,0.0208,CAJ,4.9,4.9,P,0006
1000001852,100075447,BOB015-00018222,10/10/2021,004970,1,5700227,3,UND,0.075,CAJ,6.9,6.9,P,0006
1000001852,100075447,BOB015-00018222,10/10/2021,004970,4,57029,1,UND,0.1667,BLS,10.9,10.9,P,0006
1000001852,100075447,BOB015-00018222,10/10/2021,004970,5,57031,1,UND,0.0833,CAJ,3.3,3.3,P,0006
1000001852,100075447,BOB015-00018222,10/10/2021,004970,6,57036,1,UND,0.0833,PQT,3.2,3.2,P,0006
1000001852,100075450,BOB015-00018224,10/10/2021,004970,1,57129,1,UND,0.0417,BLS,4.5,4.5,P,0006
1000001852,100075450,BOB015-00018224,10/10/2021,004970,5,57139,1,PAK,0.125,CAJ,3.2,3.2,P,0006
1000001852,100075454,BOB015-00018225,10/10/2021,004970,1,57140,3,UND,0.05,BLS,3,3,P,0006
1000001852,100075454,BOB015-00018225,10/10/2021,004970,2,5722354,24,UND,0.4,BLS,24,24,P,0006
1000001852,100075454,BOB015-00018225,10/10/2021,004970,4,5800010,3,UND,0.5,CAJ,14.1,14.1,P,0006
1000001852,100075454,BOB015-00018225,10/10/2021,004970,8,5826,5,UND,0.4167,CAJ,7,7,P,0006
1000001852,100075455,BOB015-00018226,10/10/2021,004970,1,5833,3,UND,0.05,BLS,2.7,2.7,P,0006
1000001852,100075455,BOB015-00018226,10/10/2021,004970,4,5841,3,UND,0.0625,CAJ,7.5,7.5,P,0006
1000001852,100075460,BOB015-00018228,10/10/2021,004970,6,59000,1,KG,0.0714,SAC,6,6,P,0006
1000001852,100075462,BOB015-00018230,10/10/2021,004970,1,5903030,1,UND,0.25,PQT,34.9,34.9,P,0006
1000001852,100075462,BOB015-00018230,10/10/2021,004970,2,59067,1,BLS,0.025,PQT,1,1,P,0006
1000001852,100075462,BOB015-00018230,10/10/2021,004970,4,59069,1,UND,0.05,PTE,0.8,0.8,P,0006
1000001852,100075462,BOB015-00018230,10/10/2021,004970,5,5930,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100075462,BOB015-00018230,10/10/2021,004970,6,600076,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100075463,BOB015-00018231,10/10/2021,004970,2,60090,1,UND,0.0208,CAJ,5.9,5.9,P,0006
1000001852,100075463,BOB015-00018231,10/10/2021,004970,13,6033,3,UND,0.075,CAJ,6.9,6.9,P,0006
1000001852,100075472,BOB015-00018235,10/10/2021,004970,3,6074,1,UND,0.1667,CAJ,10.9,10.9,P,0006
1000001852,100075472,BOB015-00018235,10/10/2021,004970,4,6086,1,UND,0.1667,CAJ,10.9,10.9,P,0006
1000001852,100075472,BOB015-00018235,10/10/2021,004970,5,6165,1,UND,0.1667,CAJ,10.9,10.9,P,0006
1000001852,100075472,BOB015-00018235,10/10/2021,004970,7,62983,1,UND,0.1667,CAJ,16.9,16.9,P,0006
1000001852,100075472,BOB015-00018235,10/10/2021,004970,28,6300,1,KG,0.1,PQT,4.5,4.5,P,0006
1000001852,100075472,BOB015-00018235,10/10/2021,004970,38,6400024,3,UND,0.25,CAJ,4.2,4.2,P,0006
1000001852,100075474,BOB015-00018236,10/10/2021,004970,8,6400027,1,UND,0.0833,CAJ,5.9,5.9,P,0006
1000001852,100075474,BOB015-00018236,10/10/2021,004970,15,6413,1,PAK,0.125,CAJ,4.2,4.2,P,0006
1000001852,100075474,BOB015-00018236,10/10/2021,004970,17,6446,8,UND,0.2,CAJ,2.2,2.2,P,0006
1000001852,100075475,BOB015-00018237,10/10/2021,004970,5,6525,1,UND,0.1667,BLS,10.9,10.9,P,0006
1000001852,100075476,BOB015-00018238,10/10/2021,004970,5,6536,1,UND,0.0833,DOC,2.5,2.5,P,0006
1000001852,100075476,BOB015-00018238,10/10/2021,004970,6,66113,1,UND,0.0667,BLS,7.5,7.5,P,0006
1000001852,100075478,BOB015-00018239,10/10/2021,004970,5,66170,3,UND,0.075,PQT,2.4,2.4,P,0006
1000001852,100075488,BOB015-00018242,10/10/2021,004970,3,663,2,UND,0.05,CAJ,2.8,2.8,P,0006
1000001852,100075488,BOB015-00018242,10/10/2021,004970,4,6713016,1,UND,0.0833,CAJ,5.9,5.9,P,0006
1000001852,100075489,BOB015-00018243,10/10/2021,004970,1,6726050,2,UND,0.1,PQT,1.6,1.6,P,0006
1000001852,100075489,BOB015-00018243,10/10/2021,004970,3,681441,2,UND,0.1,PQT,1.6,1.6,P,0006
1000001852,100075489,BOB015-00018243,10/10/2021,004970,4,682260,2,UND,0.1,PTE,3.2,3.2,P,0006
1000001852,100075489,BOB015-00018243,10/10/2021,004970,5,683065,2,UND,0.1,PQT,3,3,P,0006
1000001852,100075489,BOB015-00018243,10/10/2021,004970,7,683085,2,UND,0.1667,CAJ,2.8,2.8,P,0006
1000001852,100075489,BOB015-00018243,10/10/2021,004970,16,683350,3,UND,0.075,CAJ,6.9,6.9,P,0006
1000001852,100075494,BOB015-00018245,10/10/2021,004970,9,683356,1,UND,0.0833,CAJ,1.4,1.4,P,0006
1000001852,100075494,BOB015-00018245,10/10/2021,004970,13,685054,6,UND,0.15,CAJ,13.8,13.8,P,0006
1000001852,100075494,BOB015-00018245,10/10/2021,004970,19,686075,2,UND,0.3333,PQT,35.8,35.8,P,0006
1000001852,100075502,BOB015-00018248,10/10/2021,004970,1,70,2,UND,0.1667,CAJ,15.8,15.8,P,0006
1000001852,100075502,BOB015-00018248,10/10/2021,004970,2,70570,1,UND,0.0833,CAJ,7.9,7.9,P,0006
1000001852,100075502,BOB015-00018248,10/10/2021,004970,6,7081618,3,UND,0.25,CAJ,4.2,4.2,P,0006
1000001852,100075502,BOB015-00018248,10/10/2021,004970,7,722,2,UND,0.1,PTE,1.6,1.6,P,0006
1000001852,100075502,BOB015-00018248,10/10/2021,004970,8,728,3,UND,0.15,PTE,2.4,2.4,P,0006
1000001852,100075502,BOB015-00018248,10/10/2021,004970,9,734,2,UND,0.1,PQT,1.6,1.6,P,0006
1000001852,100075502,BOB015-00018248,10/10/2021,004970,10,7655,2,UND,0.1,PQT,1.6,1.6,P,0006
1000001852,100075502,BOB015-00018248,10/10/2021,004970,20,766045,6,UND,0.3,PQT,9,9,P,0006
1000001852,100075502,BOB015-00018248,10/10/2021,004970,22,7691,3,UND,0.075,CAJ,3.9,3.9,P,0006
1000001852,100075502,BOB015-00018248,10/10/2021,004970,23,770222,6,UND,0.1,BLS,9.6,9.6,P,0006
1000001852,100075502,BOB015-00018248,10/10/2021,004970,25,77106,3,KG,0.2143,SAC,17.4,17.4,P,0006
1000001852,100075503,BOB015-00018249,10/10/2021,004970,6,77132,3,UND,0.15,PQT,5.7,5.7,P,0006
1000001852,100075503,BOB015-00018249,10/10/2021,004970,9,780,1,UND,0.05,PQT,1.5,1.5,P,0006
1000001852,100075503,BOB015-00018249,10/10/2021,004970,10,7861071,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100075503,BOB015-00018249,10/10/2021,004970,11,7900029,3,UND,0.25,CAJ,4.2,4.2,P,0006
1000001852,100075505,BOB015-00018250,10/10/2021,004970,6,7900114,1,UND,0.0833,CAJ,1.4,1.4,P,0006
1000001852,100075507,BOB015-00018252,10/10/2021,004970,2,800570,3,UND,0.25,CAJ,23.7,23.7,P,0006
1000001852,100075507,BOB015-00018252,10/10/2021,004970,3,8011132,3,UND,0.25,DOC,7.2,7.2,P,0006
1000001852,100075507,BOB015-00018252,10/10/2021,004970,4,801251,1,UND,0.025,PQT,0.8,0.8,P,0006
1000001852,100075509,BOB015-00018253,10/10/2021,004970,1,8066,3,UND,0.25,CAJ,23.7,23.7,P,0006
1000001852,100075509,BOB015-00018253,10/10/2021,004970,4,8067,4,UND,0.2,PTE,3.2,3.2,P,0006
1000001852,100075509,BOB015-00018253,10/10/2021,004970,5,807,4,UND,0.2,PQT,3.2,3.2,P,0006
1000001852,100075509,BOB015-00018253,10/10/2021,004970,7,807313,4,UND,0.2,PTE,6,6,P,0006
1000001852,100075509,BOB015-00018253,10/10/2021,004970,9,807875,2,UND,0.05,CAJ,2.8,2.8,P,0006
1000001852,100075509,BOB015-00018253,10/10/2021,004970,12,808121,6,UND,0.1,BLS,6,6,P,0006
1000001852,100075513,BOB015-00018256,10/10/2021,004970,1,81027,2,UND,0.1667,CAJ,15.8,15.8,P,0006
1000001852,100075514,BOB015-00018257,10/10/2021,004970,1,8229,3,KG,0.2308,SAC,21.9,21.9,P,0006
1000001852,100075514,BOB015-00018257,10/10/2021,004970,4,824,1,UND,0.0833,CAJ,8.9,8.9,P,0006
1000001852,100075514,BOB015-00018257,10/10/2021,004970,6,8301261,1,UND,0.0833,CAJ,6,6,P,0006
1000001852,100075514,BOB015-00018257,10/10/2021,004970,8,8303006,3,UND,0.15,PQT,4.5,4.5,P,0006
1000001852,100075514,BOB015-00018257,10/10/2021,004970,12,8303020,3,LAT,0.0625,CAJ,11.1,11.1,P,0006
1000001852,100075514,BOB015-00018257,10/10/2021,004970,29,8304004,2,UND,0.1667,CAJ,2.8,2.8,P,0006
1000001852,100075518,BOB015-00018258,10/10/2021,004970,4,8304021,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100075518,BOB015-00018258,10/10/2021,004970,5,8305078,2,UND,0.1,PQT,1.6,1.6,P,0006
1000001852,100075518,BOB015-00018258,10/10/2021,004970,6,8305259,1,UND,0.05,PTE,0.8,0.8,P,0006
1000001852,100075518,BOB015-00018258,10/10/2021,004970,7,8305271,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100075518,BOB015-00018258,10/10/2021,004970,14,8305276,1,UND,0.0833,CAJ,1.4,1.4,P,0006
1000001852,100075518,BOB015-00018258,10/10/2021,004970,18,8305286,1,UND,0.0667,PQT,1.7,1.7,P,0006
1000001852,100075518,BOB015-00018258,10/10/2021,004970,19,8306032,2,UND,0.05,PQT,1.6,1.6,P,0006
1000001852,100075518,BOB015-00018258,10/10/2021,004970,20,83060321,2,UND,0.1,PQT,3,3,P,0006
1000001852,100075523,BOB015-00018261,10/10/2021,004970,1,8309004,3,UND,0.05,BLS,3,3,P,0006
1000001852,100075523,BOB015-00018261,10/10/2021,004970,3,8309005,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100075523,BOB015-00018261,10/10/2021,004970,4,8309033,2,UND,0.1,PQT,3,3,P,0006
1000001852,100075525,BOB015-00018262,10/10/2021,004970,7,8309037,3,UND,0.0625,CAJ,7.5,7.5,P,0006
1000001852,100075528,BOB015-00018263,10/10/2021,004970,2,8309042,1,UND,0.0417,BLS,5,5,P,0006
1000001852,100075530,BOB015-00018264,10/10/2021,004970,2,8309129,1,UND,0.0833,CAJ,9.9,9.9,P,0006
1000001852,100075530,BOB015-00018264,10/10/2021,004970,3,8312005,2,UND,0.0833,CAJ,8.4,8.4,P,0006
1000001852,100075535,BOB015-00018267,10/10/2021,004970,4,8315049,3,UND,0.075,CAJ,6.9,6.9,P,0006
1000001852,100075537,BOB015-00018268,10/10/2021,004970,3,8315055,8,UND,0.2,CAJ,2.2,2.2,P,0006
1000001852,100075545,BOB015-00018271,10/10/2021,004970,2,8316026,1,UND,0.0833,CAJ,1.4,1.4,P,0006
1000001852,100075545,BOB015-00018271,10/10/2021,004970,6,8316030,1,KG,0.0714,SAC,6,6,P,0006
1000001852,100075548,BOB015-00018272,10/10/2021,004970,2,8316035,1,UND,0.25,CAJ,56.9,56.9,P,0006
1000001852,100075550,BOB015-00018273,10/10/2021,004970,1,8317014,4,UND,0.1,CAJ,5.2,5.2,P,0006
1000001852,100075550,BOB015-00018273,10/10/2021,004970,2,8317046,1,KG,0.0769,SAC,7.9,7.9,P,0006
1000001852,100075553,BOB015-00018275,10/10/2021,004970,3,8317154,1,UND,0.0833,CAJ,7.9,7.9,P,0006
1000001852,100075554,BOB015-00018276,10/10/2021,004970,9,8319012,3,UND,0.25,CAJ,4.2,4.2,P,0006
1000001852,100075557,BOB015-00018277,10/10/2021,004970,9,8320053,2,PAK,0.0556,CAJ,6,6,P,0006
1000001852,100075557,BOB015-00018277,10/10/2021,004970,11,8320223,3,UND,0.05,BLS,3,3,P,0006
1000001852,100075557,BOB015-00018277,10/10/2021,004970,12,8321096,3,UND,0.075,CAJ,6.9,6.9,P,0006
1000001852,100075559,BOB015-00018279,10/10/2021,004970,4,8321098,1,UND,0.025,CAJ,1.4,1.4,P,0006
1000001852,100075561,BOB015-00018280,10/10/2021,004970,2,8326090,1,UND,0.05,PQT,1.5,1.5,P,0006
1000001852,100075561,BOB015-00018280,10/10/2021,004970,3,8326141,2,UND,0.1,PQT,1.6,1.6,P,0006
1000001852,100075562,BOB015-00018281,10/10/2021,004970,4,8326159,6,UND,0.1,BLS,6,6,P,0006
1000001852,100075562,BOB015-00018281,10/10/2021,004970,11,8326170,3,UND,0.125,CAJ,3.9,3.9,P,0006
1000001852,100075573,BOB015-00018286,10/10/2021,004970,1,84004941,1,UND,0.0125,CAJ,0.5,0.5,P,0006
1000001852,100075577,BOB015-00018287,10/10/2021,004970,6,8400538,1,UND,0.0833,CAJ,3.3,3.3,P,0006
1000001852,100075580,BOB015-00018289,10/10/2021,004970,2,84061181,2,UND,0.05,CAJ,2.8,2.8,P,0006
1000001852,100075580,BOB015-00018289,10/10/2021,004970,5,8410026,3,UND,0.075,PQT,2.4,2.4,P,0006
1000001852,100075588,BOB015-00018292,10/10/2021,004970,6,8410136,1,UND,0.0333,PQT,3.5,3.5,P,0006
1000001852,100075588,BOB015-00018292,10/10/2021,004970,12,84120202,1,UND,0.0833,DSP,0.9,0.9,P,0006
1000001852,100075588,BOB015-00018292,10/10/2021,004970,13,84120203,1,UND,0.0833,DSP,0.9,0.9,P,0006
1000001852,100075588,BOB015-00018292,10/10/2021,004970,14,841410,1,UND,0.05,PQT,2.2,2.2,P,0006
1000001852,100075590,BOB015-00018294,10/10/2021,004970,37,856,3,UND,0.25,DOC,7.2,7.2,P,0006
1000001852,100075595,BOB015-00018299,10/10/2021,004970,3,858,1,UND,0.0833,CAJ,1.4,1.4,P,0006
1000001852,100075599,BOB015-00018303,10/10/2021,004970,3,8600117,1,UND,0.0833,CAJ,8.9,8.9,P,0006
1000001852,100075605,BOB015-00018309,10/10/2021,004970,1,8600123,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100075605,BOB015-00018309,10/10/2021,004970,2,8603027,1,UND,0.05,PTE,0.8,0.8,P,0006
1000001852,100075605,BOB015-00018309,10/10/2021,004970,3,8607500,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100075605,BOB015-00018309,10/10/2021,004970,4,898,1,UND,0.05,PQT,0.8,0.8,P,0006
1000001852,100075605,BOB015-00018309,10/10/2021,004970,5,900131,2,UND,0.1,PQT,3,3,P,0006
1000001852,100075606,BOB015-00018310,10/10/2021,004970,2,900170,1,UND,0.0833,CAJ,1.4,1.4,P,0006
1000001852,100075608,BOB015-00018312,10/10/2021,004970,3,9026,2,UND,0.1667,CAJ,2.8,2.8,P,0006
1000001852,100075609,BOB015-00018313,10/10/2021,004970,10,91057,1,UND,0.0833,CAJ,1.4,1.4,P,0006
1000001852,100075609,BOB015-00018313,10/10/2021,004970,13,91088,1,PAK,0.125,CAJ,3.9,3.9,P,0006
1000001852,100075609,BOB015-00018313,10/10/2021,004970,23,9231,3,UND,0.075,CAJ,6.9,6.9,P,0006
1000001852,100075609,BOB015-00018313,10/10/2021,004970,26,9249,3,UND,0.25,DOC,8.4,8.4,P,0006
1000001852,100075611,BOB015-00018315,10/10/2021,004970,2,928215,1,UND,0.0833,CAJ,1.4,1.4,P,0006
